# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0.5 FPKM in experiment E-MTAB-5214
# Selected columns: 13/53 
# Timestamp: Fri, 16-Nov-2018 14:20:14
Gene ID	Gene Name	Brodmann (1909) area 24	Brodmann (1909) area 9	amygdala	caudate nucleus	cerebellar hemisphere	cerebellum	cerebral cortex	hippocampus proper	hypothalamus	nucleus accumbens	pituitary gland	putamen	substantia nigra
ENSG00000221829	FANCG	3.0	3.0	2.0	3.0	9.0	9.0	4.0	2.0	3.0	3.0	4.0	3.0	2.0
ENSG00000221838	AP4M1	2.0	2.0	2.0	2.0	4.0	4.0	3.0	2.0	3.0	2.0	7.0	2.0	2.0
ENSG00000221857	AC020907.2	1.0	1.0	0.8	0.6			1.0	0.8		0.5		0.7	
ENSG00000221866	PLXNA4	3.0	3.0	1.0	2.0	1.0	1.0	3.0	2.0	2.0	2.0	0.5	1.0	0.9
ENSG00000221869	CEBPD	9.0	9.0	9.0	11.0	2.0	3.0	10.0	12.0	16.0	9.0	75.0	8.0	16.0
ENSG00000221870	ENSG00000221870	3.0	2.0	2.0	3.0	0.7	1.0	2.0	2.0	1.0	3.0		2.0	1.0
ENSG00000221883	ARIH2OS	0.9	0.8	0.9	0.9	0.9	0.9	0.9	1.0	1.0	1.0	2.0	0.9	1.0
ENSG00000221886	ZBED8	2.0	2.0	2.0	2.0	7.0	7.0	2.0	2.0	3.0	3.0	8.0	2.0	2.0
ENSG00000221887	HMSD			0.5					0.7	0.6				1.0
ENSG00000221890	NPTXR	81.0	67.0	39.0	8.0	37.0	36.0	70.0	73.0	25.0	9.0	6.0	6.0	7.0
ENSG00000221909	FAM200A	3.0	3.0	2.0	3.0	5.0	4.0	3.0	2.0	3.0	3.0	5.0	2.0	2.0
ENSG00000221914	PPP2R2A	4.0	5.0	4.0	5.0	4.0	5.0	6.0	5.0	4.0	5.0	5.0	6.0	4.0
ENSG00000221916	C19orf73	1.0	2.0	1.0	1.0	4.0	4.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0
ENSG00000221923	ZNF880	1.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	3.0	2.0	1.0
ENSG00000221926	TRIM16	0.7	0.8	0.7	0.9	0.8	0.8	1.0	0.7	1.0	0.9	0.6	0.8	1.0
ENSG00000221944	TIGD1	2.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	2.0	3.0	4.0	2.0	2.0
ENSG00000221946	FXYD7	37.0	44.0	28.0	17.0	2.0	3.0	44.0	29.0	16.0	16.0		21.0	11.0
ENSG00000221947	XKR9											0.6		
ENSG00000221953	C1orf229	0.7	0.6	0.6	0.6	2.0	2.0	0.7	0.6	0.9	0.5	1.0	0.5	0.6
ENSG00000221955	SLC12A8	1.0	1.0	0.6	1.0			1.0	0.8	0.6	2.0	1.0	0.9	
ENSG00000221963	APOL6	0.8	0.7	1.0	1.0			0.7	1.0	1.0	0.9	2.0	1.0	1.0
ENSG00000221968	FADS3	9.0	9.0	7.0	7.0	9.0	11.0	12.0	7.0	8.0	8.0	6.0	5.0	6.0
ENSG00000221978	CCNL2	15.0	16.0	14.0	16.0	74.0	81.0	23.0	16.0	16.0	16.0	68.0	15.0	16.0
ENSG00000221983	UBA52	41.0	39.0	45.0	41.0	39.0	37.0	39.0	41.0	46.0	50.0	67.0	42.0	49.0
ENSG00000221986	MYBPHL	0.8	1.0					1.0	1.0			2.0	0.5	0.6
ENSG00000221988	PPT2	3.0	3.0	3.0	3.0	11.0	12.0	4.0	3.0	4.0	3.0	5.0	3.0	3.0
ENSG00000221990	EXOC3-AS1	3.0	3.0	3.0	2.0	1.0	1.0	3.0	3.0	4.0	3.0	8.0	2.0	2.0
ENSG00000221994	ZNF630	0.8	0.9	0.7	0.7	2.0	2.0	1.0	0.7	0.9	0.8	2.0	0.7	0.9
ENSG00000221995	TIAF1	1.0	2.0	2.0	2.0	5.0	8.0	3.0	2.0	2.0	2.0	2.0	2.0	3.0
ENSG00000222009	BTBD19	0.9	0.8	0.7	0.9		0.5	1.0	0.9	1.0	0.7	14.0	0.7	1.0
ENSG00000222011	FAM185A	1.0	1.0	0.9	1.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	0.8	1.0
ENSG00000222014	RAB6C		0.6					0.5	0.7	0.6	0.5		0.5	
ENSG00000222019	URAHP	0.7	0.7	0.5	0.6	1.0	1.0	1.0	0.5	0.9	0.9	3.0	0.5	0.5
ENSG00000222020	AC062017.1	1.0	1.0	2.0	1.0	0.8	0.9	1.0	1.0	2.0	1.0	3.0	1.0	2.0
ENSG00000222041	CYTOR	0.7	0.6	0.8	0.5			0.5		0.6	0.8	0.7	0.5	0.6
ENSG00000222043	AC079305.1									0.5		0.9		
ENSG00000222044	AL031587.1			0.6	0.6	0.5	0.8	0.5	0.8	0.5			0.6	0.8
ENSG00000222046	DCDC2B						0.6					0.8		
ENSG00000222051	RNU6-1165P					0.8	0.9					0.6		
ENSG00000222094	RNU2-65P					0.7	0.9							
ENSG00000222095	RF00181											0.5		
ENSG00000222108	RNA5SP317					0.7	1.0					0.7		
ENSG00000222112	RN7SKP16					0.8	1.0	0.6				1.0		
ENSG00000222185	RF00181									0.6		1.0		
ENSG00000222222	RNU2-17P											0.6		
ENSG00000222248	RNA5SP201					0.6	0.9					0.5		
ENSG00000222255	RNU6-101P						0.7							
ENSG00000222267	RNU6-892P	1.0	1.0	0.8	1.0	3.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	0.5
ENSG00000222282	RNU6-584P					2.0	3.0					0.9		
ENSG00000222317	RNA5SP118						1.0	0.5				2.0		
ENSG00000222345	RF00569	1.0	2.0	1.0	2.0	4.0	5.0	2.0	1.0	2.0	1.0	11.0	1.0	1.0
ENSG00000222364	ENSG00000222364											0.7		
ENSG00000222365	SNORD12B					0.6	0.6					1.0		
ENSG00000222383	RNA5SP203					0.8	1.0					0.8		
ENSG00000222398	RNU6-554P				0.5	10.0	10.0	0.6			0.5			
ENSG00000222405	RNU4-65P					0.5	0.5							
ENSG00000222448	RN7SKP150					2.0	2.0	0.5		0.5		1.0		
ENSG00000222482	ENSG00000222482				0.6	2.0	2.0	0.5	0.6	0.5		1.0	0.5	0.7
ENSG00000222503	RF00019					0.7	0.9					1.0		
ENSG00000222552	RNA5SP60					0.5	0.7							
ENSG00000222640	RNU2-51P					0.5	0.5							
ENSG00000222726	RNU2-7P											2.0		
ENSG00000222764	RN7SKP106											0.6		
ENSG00000222788	RNU2-38P					1.0	1.0					0.6		
ENSG00000222808	RNU4-47P	0.6	0.7	0.5	0.6	1.0	0.8	0.7	0.6	0.6		1.0	0.7	0.5
ENSG00000222872	RNU4-78P					1.0	2.0	0.8				0.9		
ENSG00000222894	ENSG00000222894	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	7.0	2.0	2.0
ENSG00000222915	RNU6-564P	0.7	0.9	0.6	0.7		0.6	0.8	0.6	0.6	0.7	1.0		0.5
ENSG00000222937	SNORD63B	2.0	2.0	2.0	2.0	8.0	8.0	3.0	2.0	2.0	2.0	5.0	1.0	2.0
ENSG00000222990	RNU4-22P					0.5								
ENSG00000223007	RN7SKP73					0.5	0.5							
ENSG00000223023	RF00019											0.6		
ENSG00000223044	RNU6-130P						0.7							
ENSG00000223060	RF00019		0.6					0.8				0.6		
ENSG00000223180	ENSG00000223180					1.0	1.0	0.5						0.5
ENSG00000223198	RNU2-22P											0.8		
ENSG00000223249	ENSG00000223249	0.7	0.5	0.7	1.0	2.0	2.0	0.9	0.7	0.8	1.0	3.0	0.7	0.7
ENSG00000223259	RNA5SP508									1.0				0.6
ENSG00000223263	RNU6-387P											0.7		
ENSG00000223274	RNA5SP498													0.6
ENSG00000223284	RNU6-195P											0.7		
ENSG00000223298	RNY3P8	1.0	0.7	0.9	0.7			0.9	1.0	2.0	0.8	0.6		2.0
ENSG00000223309	RNU6-722P	0.8	0.8	0.8	0.7	1.0	1.0	0.9	0.9	0.9	0.6	1.0	0.6	0.8
ENSG00000223313	RNU6-516P	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0
ENSG00000223318	RNA5SP111	2.0	4.0	2.0	3.0	0.5	0.6	4.0	2.0	2.0	2.0	2.0	3.0	2.0
ENSG00000223343	AC137630.1		0.5		0.5	0.8	1.0	0.6		0.8	0.5	1.0		0.5
ENSG00000223345	HIST2H2BA					3.0	3.0							
ENSG00000223356	AL590666.1	2.0	2.0	0.8	2.0	3.0	3.0	2.0	1.0	1.0	2.0	0.8	1.0	0.5
ENSG00000223374	AC005104.1	2.0	2.0	2.0	2.0	5.0	5.0	2.0	2.0	2.0	2.0	6.0	2.0	2.0
ENSG00000223379	AL391987.2					0.6	1.0				0.5			
ENSG00000223393	AL118511.1											0.6		
ENSG00000223396	RPS10P7				0.5				0.6	0.6		2.0	0.5	0.8
ENSG00000223401	ENSG00000223401	0.6	0.5	0.8	0.6	1.0	2.0	0.5	0.5	1.0	0.6	2.0		0.7
ENSG00000223403	MEG9	2.0	2.0	1.0	1.0	9.0	11.0	4.0	2.0	3.0	3.0	21.0	1.0	1.0
ENSG00000223414	LINC00473					1.0	1.0					4.0		
ENSG00000223442	TH2LCRR											0.5		
ENSG00000223461	AC004471.1					0.5	0.6					0.7		
ENSG00000223473	ENSG00000223473						0.5					2.0		
ENSG00000223475	AC099681.1											3.0		
ENSG00000223476	VN1R42P					1.0	1.0							
ENSG00000223478	AL441992.1	2.0	1.0	2.0	4.0	5.0	5.0	2.0	2.0	2.0	4.0	5.0	4.0	1.0
ENSG00000223482	NUTM2A-AS1	0.7	0.7	0.8	0.8	0.9	0.9	0.7	0.8	0.9	0.7	1.0	0.8	0.9
ENSG00000223496	EXOSC6	9.0	11.0	6.0	9.0	14.0	12.0	9.0	7.0	9.0	10.0	9.0	8.0	6.0
ENSG00000223501	VPS52	8.0	9.0	7.0	8.0	14.0	16.0	11.0	7.0	7.0	8.0	18.0	8.0	7.0
ENSG00000223505	AC114402.1											0.5		
ENSG00000223508	RPL23AP53	0.7	0.8	0.6	0.7	1.0	2.0	0.8	0.7	0.9	0.8	1.0	0.6	0.6
ENSG00000223509	AC135983.2	0.5	0.6	0.6	0.7	2.0	2.0	0.7	0.6	0.8	0.7	3.0	0.5	0.9
ENSG00000223525	RABGAP1L-IT1	0.5			0.6	1.0	1.0	0.6		0.5	0.6	1.0	0.5	
ENSG00000223534	HLA-DQB1-AS1											2.0		
ENSG00000223537	AL109947.1											0.5		
ENSG00000223542	AL024497.1											0.5		
ENSG00000223546	LINC00630					0.5	0.5					0.6		
ENSG00000223547	ZNF844	1.0	1.0	1.0	2.0	3.0	3.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0
ENSG00000223548	AC034228.1	0.6	0.5	0.7	0.8			0.5	0.7	0.7	0.9		0.7	0.9
ENSG00000223551	TMSB4XP4	3.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	3.0	4.0	2.0	3.0	4.0
ENSG00000223558	TRIM60P17					0.5	0.5							
ENSG00000223564	CYP4F32P				3.0				0.6	1.0	4.0	2.0	3.0	
ENSG00000223572	CKMT1A	4.0	6.0	1.0	2.0	25.0	28.0	7.0	2.0	3.0	3.0	2.0	2.0	2.0
ENSG00000223573	TINCR	3.0	2.0	2.0	1.0	0.7	0.8	2.0	0.7	3.0	1.0	2.0	1.0	0.5
ENSG00000223591	CENPVL1	0.8	0.6	0.8	2.0			0.5	0.6	5.0	5.0		2.0	0.5
ENSG00000223624	AL033528.1					0.5	0.7							
ENSG00000223658	C1GALT1C1L			0.5	0.6					0.5	0.6	0.5	0.6	0.6
ENSG00000223663	NDUFB4P8						0.5							
ENSG00000223678	AL356218.1					0.8	0.7							
ENSG00000223700	ENSG00000223700					0.5	0.5							
ENSG00000223705	NSUN5P1	5.0	5.0	4.0	5.0	17.0	21.0	9.0	5.0	5.0	5.0	25.0	4.0	4.0
ENSG00000223722	AC023157.1											0.7		
ENSG00000223723	BX842568.2											0.7		
ENSG00000223745	CCDC18-AS1	2.0	2.0	2.0	2.0	3.0	4.0	2.0	2.0	2.0	2.0	19.0	2.0	3.0
ENSG00000223749	MIR503HG			0.7				0.5	0.6	0.5	0.5	35.0		0.7
ENSG00000223756	TSSC2				0.5	0.7	0.8	0.5			0.5	1.0		
ENSG00000223764	AL645608.1									0.7		7.0		
ENSG00000223768	LINC00205	12.0	10.0	8.0	6.0	12.0	12.0	10.0	9.0	14.0	7.0	12.0	5.0	7.0
ENSG00000223773	CD99P1											1.0		
ENSG00000223774	AL513217.1	0.9	0.7	1.0	1.0		0.6	0.8	0.8	0.5	0.9		0.9	0.6
ENSG00000223784	LINP1											0.8		
ENSG00000223797	ENTPD3-AS1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0
ENSG00000223799	IL10RB-AS1					0.5	0.5							
ENSG00000223802	CERS1	10.0	9.0	9.0	11.0	4.0	5.0	10.0	11.0	11.0	9.0	2.0	11.0	13.0
ENSG00000223803	RPS20P14											0.6		
ENSG00000223804	AC244669.1	1.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	3.0	2.0	3.0	2.0	3.0
ENSG00000223812	AC073365.1	2.0	4.0	0.9	1.0			5.0			1.0		0.5	
ENSG00000223813	AC007255.1					0.6	0.5					0.8		
ENSG00000223820	CFL1P1					0.7	0.7				0.5	0.6		
ENSG00000223834	AL161935.1											0.8		
ENSG00000223849	AL354893.1					2.0	2.0	0.5				1.0		
ENSG00000223855	AC147651.1	0.6	0.6	0.6	0.5	1.0	2.0	0.9	0.6	0.5	0.6	2.0		
ENSG00000223865	HLA-DPB1	3.0	3.0	5.0	5.0	8.0	8.0	3.0	6.0	9.0	4.0	12.0	4.0	11.0
ENSG00000223873	SAP18P2					0.5								
ENSG00000223878	PPIAP53	0.7	0.7	0.7	0.9	2.0	3.0	1.0	0.7	0.9	1.0	7.0	0.6	0.7
ENSG00000223884	AC068481.1					0.9	1.0							
ENSG00000223891	OSER1-AS1	8.0	9.0	7.0	6.0	7.0	6.0	8.0	7.0	8.0	6.0	7.0	5.0	7.0
ENSG00000223901	AP001469.1						0.5							
ENSG00000223923	AC010136.1											0.7		
ENSG00000223935	AC008074.1					0.5	0.6					0.7		
ENSG00000223941	LINC01014											0.6		
ENSG00000223945	AC244033.1						0.7							
ENSG00000223947	AC016738.1							0.6				0.9		
ENSG00000223959	AFG3L1P	2.0	2.0	2.0	2.0	7.0	7.0	2.0	2.0	2.0	2.0	6.0	2.0	2.0
ENSG00000223960	AC009948.1	2.0	2.0	1.0	1.0	3.0	3.0	2.0	1.0	2.0	2.0	6.0	1.0	1.0
ENSG00000223963	THAP12P8					0.7	0.8							
ENSG00000223969	AC002456.1	0.6	0.5	0.5	0.7	0.9	0.7		0.5	1.0	0.9	3.0	0.5	0.9
ENSG00000224014	AL390728.3		0.5					0.5				0.5		
ENSG00000224016	AC092681.1		0.5		0.6	4.0	4.0	0.5			0.5	0.8		
ENSG00000224019	RPL21P32											0.7		
ENSG00000224020	MIR181A2HG					0.9	0.9					0.5		
ENSG00000224032	EPB41L4A-AS1	8.0	8.0	8.0	6.0	17.0	15.0	7.0	9.0	9.0	9.0	7.0	7.0	9.0
ENSG00000224043	CCNT2-AS1	0.6	0.8	0.8	0.5	2.0	2.0	0.8	0.9	0.8	0.5	1.0	0.7	1.0
ENSG00000224046	AC005076.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0
ENSG00000224050	AL008723.1		0.6			0.6	0.6	0.6						
ENSG00000224051	CPTP	10.0	10.0	6.0	6.0	7.0	8.0	12.0	8.0	6.0	6.0	5.0	6.0	7.0
ENSG00000224066	AL049795.1					0.6	0.8	0.5			0.5	2.0		
ENSG00000224067	AL354877.1					0.9	0.8					0.7		
ENSG00000224078	SNHG14	4.0	5.0	3.0	4.0	11.0	13.0	5.0	3.0	6.0	4.0	8.0	4.0	4.0
ENSG00000224080	UBE2FP1					0.5	0.5					0.9		
ENSG00000224081	SLC44A3-AS1	0.5	0.5	0.5	0.7	0.7	0.7	0.5		0.6	0.6	3.0	0.5	0.5
ENSG00000224086	AC245452.1						0.5							
ENSG00000224090	AC097468.1											2.0		
ENSG00000224094	RPS24P8	0.6	0.5	0.6	0.5	0.6	0.6	0.5	0.6	0.5	0.6	0.9		0.7
ENSG00000224097	AC021148.1					0.9	0.8			0.5	0.5			
ENSG00000224116	INHBA-AS1	0.8	0.5	1.0	0.8				1.0	0.8	2.0		0.8	
ENSG00000224127	AC099786.1				0.5								0.5	
ENSG00000224138	AC000123.1	0.5	0.6	0.6	0.7	1.0	2.0	0.9	0.7	0.7	0.7	2.0	0.6	1.0
ENSG00000224152	AC009506.1	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0
ENSG00000224153	LINC02054		0.5			6.0	6.0	0.6						
ENSG00000224157	HCG14											0.5		
ENSG00000224165	DNAJC27-AS1	0.6	0.5	0.6	0.6	1.0	1.0	0.6	0.5	0.6	0.7	0.9	0.5	0.6
ENSG00000224186	C5orf66											2.0		
ENSG00000224189	HAGLR			0.8	0.6				2.0	1.0			0.8	5.0
ENSG00000224195	AC022400.1	2.0	3.0	0.9	0.8	3.0	3.0	3.0	0.8	0.9	1.0	1.0	0.7	0.8
ENSG00000224204	PHEX-AS1	0.5			0.9	2.0	2.0	0.5			0.7		0.8	
ENSG00000224215	AL606469.1											0.5		
ENSG00000224222	AC024601.1	2.0	3.0	0.8	2.0	2.0	2.0	3.0	0.6	1.0	3.0	2.0	1.0	
ENSG00000224223	VSTM2A-OT1	0.6	0.9					0.8		0.5	0.6			
ENSG00000224232	AC005104.2					0.5	0.5							
ENSG00000224238	WARS2-IT1					1.0	1.0					0.7		
ENSG00000224239	AC090044.1					2.0	2.0					7.0		
ENSG00000224243	SOX1-OT	8.0	7.0	7.0	10.0	0.8	1.0	7.0	5.0	9.0	13.0	2.0	6.0	4.0
ENSG00000224261	RPSAP18				0.7	1.0	1.0				0.7	0.5	0.6	
ENSG00000224272	AC131097.3	0.9	1.0	1.0	0.8	0.6	0.7	1.0	1.0	1.0	1.0		0.9	1.0
ENSG00000224281	SLC25A5-AS1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9	1.0	1.0	1.0	1.0	0.9
ENSG00000224318	CHL1-AS2	2.0	2.0	2.0	1.0	0.9	1.0	2.0	2.0	2.0	2.0	0.5	1.0	2.0
ENSG00000224331	AC019181.1											0.5		
ENSG00000224376	AC017104.1				0.5	0.7	0.9	0.6			0.5	2.0	0.5	
ENSG00000224383	PRR29	1.0	0.7	1.0	2.0			0.8	2.0	3.0	1.0	5.0	0.8	1.0
ENSG00000224387	AL139246.1	0.9	0.8		0.5	5.0	7.0	2.0	0.8	0.8	0.8	1.0	0.5	0.9
ENSG00000224389	C4B									0.5		1.0		0.5
ENSG00000224418	STK24-AS1											2.0		
ENSG00000224420	ADM5	0.6	0.6	0.6	0.7	1.0	1.0	0.7	0.5	0.8	0.8	2.0	0.6	0.6
ENSG00000224424	PRKAR2A-AS1	0.7	0.6	0.7	0.6	0.7	0.8	0.8	0.6	0.7	0.6	2.0	0.6	0.8
ENSG00000224429	LINC00539					0.6	0.6			0.5		0.8		0.5
ENSG00000224441	ENSG00000224441	1.0	1.0	0.6	0.8	1.0	1.0	1.0	0.5	0.6	0.8	0.7	0.8	0.5
ENSG00000224452	RSL24D1P6					0.6	0.7					0.5		
ENSG00000224468	LAMC1-AS1					0.7	0.9					0.7		
ENSG00000224470	ATXN1L	3.0	3.0	4.0	4.0	4.0	4.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0
ENSG00000224477	AL109933.1					0.8	0.9							
ENSG00000224479	AC104162.1					0.6	0.6							
ENSG00000224505	AC138150.1											0.6		
ENSG00000224509	AC010884.1	0.8	0.9	0.5	1.0		0.5	0.8	0.6	1.0	2.0		0.9	0.9
ENSG00000224510	POLR2KP2						0.5							
ENSG00000224513	AC109309.1						0.6			0.7				
ENSG00000224525	AL591686.1	0.8	0.8	0.7	2.0	0.7	0.9	0.8	0.5	0.8	3.0		1.0	0.6
ENSG00000224531	SMIM13	11.0	14.0	7.0	8.0	22.0	15.0	8.0	9.0	10.0	8.0	4.0	7.0	9.0
ENSG00000224536	AC096677.1	0.6	0.6	0.7	0.8			0.7	0.9	1.0	0.7	3.0	0.8	1.0
ENSG00000224541	AP001439.1											0.5		
ENSG00000224543	SNRPGP15	0.6	0.6		0.7	0.8	1.0	0.9	0.6	0.9	0.8	1.0		0.7
ENSG00000224557	HLA-DPB2					1.0	1.0							
ENSG00000224566	FAM96AP2						0.6							
ENSG00000224578	HNRNPA1P48	1.0	1.0	1.0	1.0	2.0	2.0	0.9	1.0	1.0	1.0	2.0	1.0	1.0
ENSG00000224592	AL139158.2	2.0	2.0	0.7	3.0			2.0	1.0	0.5	3.0		2.0	0.6
ENSG00000224596	ZMIZ1-AS1											0.6		
ENSG00000224597	SVIL-AS1	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	3.0	2.0	3.0
ENSG00000224614	TNK2-AS1											0.7		
ENSG00000224616	RTCA-AS1	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	1.0	2.0
ENSG00000224629	AC004975.1					0.5	0.7					0.5		
ENSG00000224631	RPS27AP16	5.0	4.0	6.0	4.0	5.0	4.0	4.0	6.0	5.0	5.0	9.0	4.0	6.0
ENSG00000224635	AL391095.1					1.0	1.0							
ENSG00000224647	AC026954.1					0.5	0.6							
ENSG00000224660	SH3BP5-AS1	1.0	1.0	1.0	2.0	10.0	11.0	2.0	1.0	2.0	2.0	12.0	1.0	2.0
ENSG00000224675	AC009227.1					0.9	0.9					0.7		
ENSG00000224677	PDIA3P2					0.9	1.0					0.8		
ENSG00000224680	PLA2G12AP1											0.5		
ENSG00000224687	RASAL2-AS1		0.5		0.5							0.9		
ENSG00000224691	AL133553.1					0.5								
ENSG00000224712	NPIPA3	9.0	9.0	8.0	7.0	44.0	45.0	13.0	9.0	9.0	6.0	23.0	6.0	5.0
ENSG00000224713	AC025165.1	0.7	0.8		0.5	4.0	6.0	2.0	0.5		0.5	2.0		
ENSG00000224717	AC098936.1					1.0	1.0							
ENSG00000224728	IMPDH1P8					0.5	0.6					0.6		
ENSG00000224729	PCOLCE-AS1						0.5							
ENSG00000224731	AC016716.2	1.0	0.9	1.0	1.0	0.6		0.6	1.0	1.0	0.9		0.9	0.5
ENSG00000224758	LINC01167					0.5	0.5							
ENSG00000224764	AL353768.1												0.5	
ENSG00000224769	MUC20P1					1.0	2.0	0.6				3.0		
ENSG00000224786	CETN4P	0.9	0.9	0.7	1.0			0.8	0.6	1.0	1.0	0.9	1.0	1.0
ENSG00000224790	AP000704.1					0.9	0.9			0.6		2.0		
ENSG00000224795	NTM-AS1	2.0	2.0	5.0	7.0		0.6	3.0	6.0	3.0	4.0		8.0	8.0
ENSG00000224799	AL139397.1	0.6	0.6	0.5	0.6	2.0	2.0	0.6	0.6	0.6	0.6	1.0	0.5	0.6
ENSG00000224805	LINC00853	0.7	0.6	0.7				0.6			0.5		0.5	
ENSG00000224812	TMEM72-AS1					0.8	0.8	0.5						
ENSG00000224825	RORB-AS1		0.8					0.6						
ENSG00000224831	TMEM183B	1.0	1.0	0.6	0.6	1.0	0.9	0.9	0.7	0.8	0.7	0.6	0.5	0.6
ENSG00000224837	GCSHP5	2.0	2.0	3.0	3.0	0.9	1.0	2.0	3.0	3.0	3.0	0.8	3.0	4.0
ENSG00000224848	AL589843.1	2.0	2.0	2.0	2.0	3.0	3.0	2.0	1.0	2.0	3.0	4.0	2.0	2.0
ENSG00000224849	ENSG00000224849				0.6			0.5		0.6	0.6		0.5	0.7
ENSG00000224858	RPL29P11											0.6		
ENSG00000224870	AL391244.1	5.0	5.0	5.0	5.0	5.0	6.0	5.0	6.0	6.0	5.0	7.0	5.0	7.0
ENSG00000224877	NDUFAF8	16.0	14.0	16.0	17.0	7.0	8.0	14.0	15.0	13.0	18.0	13.0	18.0	15.0
ENSG00000224881	AC068279.1	1.0	2.0		1.0	0.9	1.0	4.0		0.8	2.0	0.6	0.9	
ENSG00000224883	Z99716.1					1.0	1.0							
ENSG00000224885	EIPR1-IT1											0.6		
ENSG00000224888	AC138028.2						0.5	0.5						
ENSG00000224892	RPS4XP16					1.0	1.0					1.0		
ENSG00000224897	POT1-AS1													0.5
ENSG00000224914	LINC00863	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0
ENSG00000224924	LINC00320	5.0	6.0	15.0	9.0	1.0	1.0	5.0	17.0	9.0	6.0		11.0	13.0
ENSG00000224928	KRT8P30		0.5			0.7	0.8	0.6		0.5	0.5	5.0		
ENSG00000224934	AL391684.1	1.0	2.0	1.0	2.0	5.0	5.0	2.0	1.0	1.0	2.0	4.0	2.0	1.0
ENSG00000224939	LINC00184					0.5	0.6							
ENSG00000224940	PRRT4	1.0	1.0	0.7	1.0	3.0	3.0	2.0	0.6	3.0	2.0		0.8	0.6
ENSG00000224945	AL353150.1	3.0	2.0	2.0	2.0			3.0	2.0	2.0	2.0	1.0	1.0	2.0
ENSG00000224956	ENSG00000224956	2.0	2.0	2.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	8.0	1.0	2.0
ENSG00000224957	LINC01266											1.0		
ENSG00000224958	PGM5-AS1					2.0	1.0							
ENSG00000224963	U82695.1	0.6		0.8	0.5			0.6	0.9	0.8	0.6		0.6	1.0
ENSG00000224965	KCNC4-AS1						0.5		0.5			0.5		
ENSG00000224972	AL513412.1						0.5							
ENSG00000224975	INE1	0.9	0.9	0.7	0.9	2.0	3.0	1.0	0.9	1.0	0.9	3.0	0.7	0.9
ENSG00000224982	TMEM233	2.0	1.0	0.5				0.8				0.7		
ENSG00000224985	AL590714.1	1.0	1.0	0.8	1.0	0.6	0.6	1.0	0.8	1.0	1.0	1.0	0.9	0.9
ENSG00000224986	PPP1R8P1											0.5		
ENSG00000224992	AL445645.1											1.0		
ENSG00000225031	EIF4BP7					0.6						0.6		
ENSG00000225032	AL162586.1	1.0	1.0	1.0	1.0	4.0	5.0	2.0	1.0	1.0	1.0	6.0	1.0	2.0
ENSG00000225051	HMGB3P22	1.0	1.0	1.0	1.0	1.0	0.9	1.0	1.0	2.0	2.0	1.0	1.0	2.0
ENSG00000225056	AL121894.1			0.5	0.5								0.5	
ENSG00000225075	AL603832.1											0.9		
ENSG00000225083	GRTP1-AS1			0.5										
ENSG00000225091	SNORA71A					0.8	0.9					0.8		
ENSG00000225094	SETP20											0.6		
ENSG00000225110	PNMA6F	4.0	3.0	1.0	0.7			3.0	1.0	14.0	4.0			1.0
ENSG00000225125	RANP4	2.0	2.0	2.0	2.0	3.0	4.0	2.0	2.0	2.0	3.0	3.0	2.0	2.0
ENSG00000225127	LINC00237	0.5		0.6					0.5	0.9		0.7		0.5
ENSG00000225137	DYNC1I2P1													0.5
ENSG00000225138	SLC9A3-AS1	6.0	6.0	5.0	5.0	13.0	17.0	10.0	5.0	6.0	6.0	21.0	4.0	4.0
ENSG00000225140	AL358216.1	2.0	3.0	8.0	7.0	0.6	0.6	3.0	8.0	5.0	3.0		10.0	10.0
ENSG00000225151	GOLGA2P7	5.0	4.0	4.0	5.0	4.0	5.0	5.0	4.0	4.0	5.0	10.0	4.0	3.0
ENSG00000225156	AC012354.1				1.0						1.0	3.0	0.7	
ENSG00000225171	DUTP6	0.5	0.5	0.6	0.5	1.0	1.0	0.6	0.5	0.6	0.5	0.9	0.5	0.5
