Gene	logFC	SE	CI_lower	CI_upper	df	P.Value	qval	rank
PIH1D3	0.0572331056174563	0.05561327917512	-0.0517669186279501	0.166233129862863	3	0.303420182042954	0.431983005689563	14182
SLC46A1	0.0542467418437267	0.0527122712085049	-0.0490674112682504	0.157560894955704	3	0.303427841209146	0.431983005689563	14183
CST13P	0.0243229923691726	0.0236368250986522	-0.0220043335330581	0.0706503182714034	3	0.303465771819406	0.43200654713603	14184
LOC646383	-0.0358040259863471	0.0348110380160671	-0.104032406762293	0.0324243547895991	3	0.303702895149996	0.432313631220918	14185
KCNK9	0.0596085148739124	0.0579645955453342	-0.0540000047733735	0.173217034521198	3	0.303780164907107	0.432393140406338	14186
LINC01512	-0.0435214010014221	0.0423340126867274	-0.126494541188469	0.0394517391856252	3	0.303927205675387	0.432571941707015	14187
LOC101928988	0.0873346133322847	0.085008602967855	-0.0792791868607759	0.253948413525345	3	0.304250010345867	0.433000860509144	14188
GBA3	0.0265201231698323	0.0258175467585493	-0.0240813386461032	0.0771215849857678	3	0.304320113970833	0.433070106512021	14189
SAMD14	0.174474094234056	0.169988925150401	-0.158698076831406	0.507646265299517	3	0.304710114315612	0.433573343148586	14190
HOXB5	-0.053956558447209	0.0525702227791196	-0.15699230175353	0.0490791848591124	3	0.304716685450752	0.433573343148586	14191
KLHL13	-0.0637450738706945	0.062123788733433	-0.185505462371398	0.0580153146300093	3	0.304845556055133	0.433726146270098	14192
LOC101927534	-0.037479418636732	0.0365303481594874	-0.109077585372036	0.0341187480985724	3	0.304900856141735	0.433774261059248	14193
AGFG2	-0.16164015456718	0.157565777334252	-0.470463403338372	0.147183094204012	3	0.304958398560074	0.433792868582717	14194
LINC00280	0.0338262459428857	0.032974005973883	-0.0308016181919335	0.098454110077705	3	0.304964268006838	0.433792868582717	14195
LOC101927531	0.0389255376531202	0.037947044247877	-0.0354493023924666	0.113300377698707	3	0.304992579346585	0.433792868582717	14196
KIAA0391	0.0313152377117961	0.030528508904302	-0.0285195402423462	0.0911500156659384	3	0.304999869020841	0.433792868582717	14197
ZFAND2A	0.071124219204691	0.0693414538098522	-0.064782532898267	0.207030971307649	3	0.305028322321115	0.433802780976754	14198
LINC01777	0.034334231689324	0.0334865683407546	-0.0312982362243942	0.0999666996030422	3	0.305215272387447	0.434038085784022	14199
ZKSCAN1	0.101753563153295	0.0992558845844766	-0.0927843958859432	0.296291522192534	3	0.30528579493781	0.434104541534637	14200
ERICH5	-0.0241920031938494	0.0235991149928053	-0.070445418646767	0.0220614122590682	3	0.305305001700345	0.434104541534637	14201
MAMDC2	0.0266124163180762	0.0259642383610732	-0.0242765557556405	0.0775013883917929	3	0.305380052459899	0.43417958783399	14202
LINC01792	0.0477277241540149	0.0465686828439808	-0.0435452170276557	0.139000665335686	3	0.305415632745142	0.43417958783399	14203
KIF25-AS1	-0.0374486199250823	0.0365397038647436	-0.109065123505739	0.0341678836555741	3	0.305422289302397	0.43417958783399	14204
GPX2	0.0661513122803996	0.064575147677005	-0.0604136514628856	0.192716276023685	3	0.305642499628197	0.434462045230029	14205
IFI44L	-0.384898123457938	0.375761539831771	-1.12137720830352	0.351580961387646	3	0.305686588398699	0.434494128744652	14206
DDX58	-0.14323988667504	0.139902363546055	-0.417443480577337	0.130963707227257	3	0.305903253627207	0.434771485693008	14207
ANXA2P1	0.0695879906769089	0.0679704198701016	-0.0636315842825559	0.202807565636374	3	0.305930620497791	0.434779778229968	14208
STAU2-AS1	0.0543568506776145	0.0531003663990581	-0.0497179550304201	0.158431656385649	3	0.305994741468174	0.434840299790651	14209
GCM2	-0.0199703556123753	0.019510473374743	-0.0582101807481993	0.0182694695234487	3	0.306037927522804	0.434871064921918	14210
NCR1	0.0934935989091813	0.0913486688362333	-0.0855465020455124	0.272533699863875	3	0.306080623794469	0.434901129804934	14211
HSD3B1	-0.0377039931811108	0.0368406465649829	-0.109910333615647	0.0345023472534249	3	0.306102396809492	0.434901463297021	14212
UHMK1	-0.177724756123604	0.173703154641657	-0.518176683222243	0.162727170975034	3	0.306235912981021	0.435060547028268	14213
OMP	-0.0630127767199933	0.0616009076310702	-0.183748337091869	0.057722783651883	3	0.306345854412476	0.435186118777031	14214
SLC19A3	0.0286176412702847	0.0279789022622933	-0.0262199994907765	0.0834552820313459	3	0.306388557695357	0.435216162995754	14215
ANKAR	0.0681302553886726	0.0666146408657649	-0.0624320415512966	0.198692552328642	3	0.306425130931177	0.435237496044058	14216
BBOX1	0.0286498471807999	0.0280138886831451	-0.0262563657050786	0.0835560600666784	3	0.306448981646892	0.435240756658511	14217
USP43	-0.0369253448559219	0.036110947506207	-0.107701501415704	0.0338508117038602	3	0.306519409754402	0.435280641493488	14218
C8orf17	0.0340250939510646	0.0332747152057049	-0.0311921494479444	0.0992423373500736	3	0.306520178357563	0.435280641493488	14219
EIF5	-0.248532327878145	0.243080346008287	-0.724961051403923	0.227896395647633	3	0.306578031552679	0.435307682022607	14220
TMEM225B	-0.0312702372632232	0.0305845433287138	-0.091214840671107	0.0286743661446607	3	0.30658233686824	0.435307682022607	14221
EAPP	-0.111903180092039	0.10947744916613	-0.326475037576968	0.10266867739289	3	0.306706429883883	0.43543357732973	14222
PPP1R37	-0.0628437816775951	0.0614824929198827	-0.183347253480304	0.0576596901251137	3	0.306714132842747	0.43543357732973	14223
NRXN2	-0.0637534758976046	0.0623824059694447	-0.186020744866673	0.0585137930714634	3	0.306791089911059	0.435512210874867	14224
LOC654342	0.030782867157318	0.0301296755189494	-0.028270211725701	0.0898359460403371	3	0.306932690022157	0.435682592402629	14225
DCX	0.0294551048675033	0.0288314454252619	-0.0270534897882421	0.0859636995232486	3	0.306955473867832	0.435684305380238	14226
DNM1P46	0.030120025865205	0.0294876785410594	-0.0276747620629659	0.087914813793376	3	0.3070439104619	0.435731953902947	14227
THSD4	-0.0414212070327013	0.0405523321925532	-0.12090231761921	0.0380599035538072	3	0.307052645591652	0.435731953902947	14228
CYP8B1	0.0452005916085547	0.0442525422336317	-0.041532797393701	0.13193398061081	3	0.307053782294227	0.435731953902947	14229
GPN3	0.0630091030357145	0.061696024789326	-0.0579128835406549	0.183931089612084	3	0.307120364855888	0.435795812169367	14230
LOC100134040	0.0635300665895346	0.0622483044823359	-0.058474368294527	0.185534501473596	3	0.307448199906697	0.436230345900922	14231
PPARGC1B	-0.0813133595982622	0.0797067651181619	-0.237535748554053	0.0749090293575285	3	0.307654333195449	0.436492151200288	14232
NT5DC3	0.076606943452641	0.0750970311519716	-0.0705805329511057	0.223794419856388	3	0.307678119550607	0.436495228691482	14233
PCDHGC5	-0.0311317990401205	0.030519830917658	-0.0909495684529822	0.0286859703727412	3	0.307704040947602	0.436501334467752	14234
RORA-AS1	-0.0538326066369442	0.0527835718496054	-0.157286506437553	0.0496212931636646	3	0.307788095307815	0.436568830835316	14235
GALNTL5	0.0220135855455054	0.0215853205626698	-0.0202928653520792	0.0643200364430899	3	0.307804080562379	0.436568830835316	14236
CILP2	-0.0551954359950635	0.0541238193694875	-0.16127617266501	0.0508853006748834	3	0.307823629935943	0.436568830835316	14237
LCT	-0.0312581477279749	0.0306521895203667	-0.0913353352351896	0.0288190397792398	3	0.307838104864958	0.436568830835316	14238
PCDH11X	-0.0247757818674032	0.0243008687942413	-0.0724046094971495	0.022853045762343	3	0.307945226545648	0.436690077562309	14239
ZNF490	-0.0336630362379741	0.0330264237754592	-0.0983936373760315	0.0310675649000833	3	0.308072024758607	0.436839208140856	14240
ICA1	0.0682021069156129	0.0669154794209788	-0.0629498227577365	0.199354036588962	3	0.308094902212974	0.436840970822581	14241
ASH1L-AS1	0.0393383394792321	0.0386035226237621	-0.0363231745397188	0.114999853498183	3	0.308186365383878	0.436939972604358	14242
C20orf141	0.0459296807085126	0.0450793870912731	-0.0424242944355226	0.134283655852548	3	0.308268420818689	0.43700855563818	14243
THAP8	-0.0314742487083278	0.0308931882327482	-0.0920237850121308	0.0290752875954752	3	0.308293798202698	0.43700855563818	14244
FUT1	0.0366975435402931	0.0360204904046141	-0.0339013203582212	0.107296407438807	3	0.308299666950568	0.43700855563818	14245
TBX5-AS1	-0.030751151461938	0.0301864097516803	-0.0899154273978001	0.028413124473924	3	0.308341387612217	0.43703701380499	14246
NPR1	-0.048827541716205	0.0479396352395502	-0.142787500217711	0.0451324167853006	3	0.308430262751822	0.437132086834294	14247
LOC100505711	0.0423970584148503	0.0416279372312889	-0.0391921993091699	0.123986316138871	3	0.308451761747971	0.437132086834294	14248
KIAA1324	-0.104184983930015	0.102302546286845	-0.304694290178972	0.0963243223189421	3	0.308487573486257	0.437152156911678	14249
ZNF252P	-0.0703108984484521	0.0690506896197061	-0.20564776321073	0.0650259663138256	3	0.308558931161751	0.437222592141619	14250
WWC2	0.0498993770066803	0.0490103074357256	-0.0461590604385775	0.145957814451938	3	0.308611209362883	0.437265984103244	14251
NAV2	0.0622029885574231	0.0610982245097026	-0.0575473310009364	0.181953308115783	3	0.308639097982626	0.437274815216474	14252
TECPR1	-0.100919911238533	0.0991404123213398	-0.29523154880081	0.0933917263237438	3	0.308702060930882	0.437333334337779	14253
C7orf69	0.0406995735957107	0.0399919080933446	-0.0376831259402805	0.119082273131702	3	0.308822820887043	0.437473719612122	14254
AKAP4	-0.046060906822903	0.0452630945530613	-0.134774941975734	0.0426531283299283	3	0.308855674318773	0.437489566877914	14255
PF4	-0.151058575501974	0.148452015622235	-0.442019179553932	0.139902028549985	3	0.308887929478436	0.437504564536236	14256
PITX1	0.0508416488120004	0.0499711539187567	-0.0471000131346704	0.148783310758671	3	0.308953696502235	0.437539499103163	14257
NYNRIN	0.0582937205581996	0.0572958983560751	-0.0540041766815752	0.170591617797974	3	0.308955931963793	0.437539499103163	14258
DLL4	-0.0534981183861478	0.0525947335059836	-0.156581901834358	0.0495856650620621	3	0.309069550618702	0.437669707980421	14259
KCNJ10	0.0332385302988788	0.0326862523763558	-0.0308253471483653	0.097302407746123	3	0.309202746267349	0.437803019857133	14260
TEX44	0.0501982872016793	0.0493646525407828	-0.0465546538875887	0.146951228290947	3	0.309207055575603	0.437803019857133	14261
NECAB3	-0.0671962981656204	0.0660845929560097	-0.196719720292389	0.0623271239611479	3	0.30923789704577	0.437815987740022	14262
ZNF586	0.0573134856662921	0.0563770172631216	-0.0531834377252191	0.167810409057803	3	0.309338605603598	0.437927864008123	14263
LOC101926948	-0.0407695112497362	0.0401184363496988	-0.119400201611208	0.0378611791117359	3	0.309520435138426	0.43815455877139	14264
CHIA	0.0734372399853707	0.0722786544946747	-0.0682263196752059	0.215100799645947	3	0.309615373156656	0.438258227464367	14265
TGFB2	-0.0408238251340521	0.0401818943036025	-0.119578890799708	0.037931240531604	3	0.309640994574926	0.438263771376482	14266
PHACTR1	-0.115582246851289	0.113774077403465	-0.338575340936353	0.107410847233775	3	0.309680518276699	0.438288990330351	14267
OR7E14P	0.0290741201244151	0.028622153439201	-0.0270242697763981	0.0851725100252284	3	0.30972901823125	0.438326908895808	14268
C20orf173	-0.0441139372970019	0.0434361368066775	-0.129247201065644	0.0410193264716407	3	0.309817746923986	0.43842174965934	14269
GHR	-0.0441381881686728	0.0434752323531899	-0.129348077800436	0.0410717014630899	3	0.309987126575261	0.438601478636689	14270
CBLN4	-0.0238267731792231	0.0234689469117896	-0.0698250638814133	0.0221715175229671	3	0.309988198376792	0.438601478636689	14271
URB1-AS1	-0.0475648364845828	0.046865794220967	-0.139420105264543	0.0442904322953778	3	0.310145951166305	0.438791158751309	14272
PSMD3	0.0580036171818281	0.0571534952515697	-0.0540151751018295	0.170022409465486	3	0.310165719535333	0.438791158751309	14273
LINC01029	0.0426686528729029	0.042054125439391	-0.039755918389633	0.125093224135439	3	0.310290447749262	0.438934191438182	14274
KAZALD1	-0.0799070445914409	0.0787594295932248	-0.23427269003708	0.0744586008541978	3	0.31031030025654	0.438934191438182	14275
GRM5	0.0454855976118752	0.0448379449884643	-0.0423951597063029	0.133366354930053	3	0.310370796001437	0.438989010427361	14276
KMT2E	0.160539731213749	0.158261057479795	-0.149646241601872	0.470725704029371	3	0.310392784749863	0.438989361187171	14277
SNHG18	0.0386924077485984	0.0381511438582632	-0.0360824601826039	0.113467275679801	3	0.310493360356672	0.439100849721383	14278
LOC162137	0.0356744442587306	0.0351771818810609	-0.0332715653057636	0.104620453823225	3	0.310517892820738	0.439104789679694	14279
TEX36-AS1	0.0242102733811965	0.0238834022515296	-0.0226003348600843	0.0710208816224774	3	0.310732548806324	0.439377564810735	14280
EYS	0.0176873693453915	0.017452772026043	-0.016519435256041	0.0518941739468239	3	0.310849164395956	0.439511681778807	14281
RIPK2	-0.0757739350562725	0.0747756289536295	-0.222331474726717	0.0707836046141718	3	0.310892684294307	0.439542436722494	14282
RIMS4	0.0554944576250498	0.0547914262994262	-0.0518947645834062	0.162883679833506	3	0.311140868683068	0.439862523310824	14283
CLDN9	0.0387859163766084	0.0383046810913725	-0.0362898790017742	0.113861711754991	3	0.31126877105353	0.440012533261893	14284
MESP2	-0.0580010605762208	0.0573231080481406	-0.170352287832474	0.0543501666800329	3	0.311620843583992	0.440479389124814	14285
PTPN13	-0.0542408598696067	0.0536234085124833	-0.159340809282353	0.0508590895431392	3	0.311770203504269	0.440631726725303	14286
CSN3	0.0404390797216818	0.0399789109985192	-0.037918145976548	0.118796305419912	3	0.311772260287461	0.440631726725303	14287
TUBB3	0.160506812992595	0.158694568094203	-0.150528825014183	0.471542450999373	3	0.311815594680592	0.440662128204823	14288
ATP5L	-0.244381180953634	0.241637712592996	-0.717982394942548	0.229220033035279	3	0.311847199963636	0.440675950847907	14289
CLTA	-0.0869242479147905	0.0859625063983194	-0.25540766447629	0.0815591686467095	3	0.311926497096785	0.440728393364992	14290
GLIS3-AS1	0.0389887319097605	0.0385574723291109	-0.0365825251901965	0.114559989009717	3	0.311927965014813	0.440728393364992	14291
FAM133A	-0.0420965533843341	0.0416420747757753	-0.123713520186377	0.0395204134177093	3	0.312057627188487	0.440880745045475	14292
EN1	0.0268600122516432	0.0265859813718498	-0.0252475537308352	0.0789675782341216	3	0.312348063275399	0.441260203852015	14293
LINC00112	-0.031019192788268	0.0307118505726725	-0.091213313809282	0.029174928232746	3	0.312491800200868	0.441432379295924	14294
CYP4B1	-0.0638157165446088	0.0631890675910931	-0.187664013239818	0.0600325801506008	3	0.312535034669321	0.441441201847853	14295
DEFB126	-0.0507233317639216	0.0502259447421671	-0.149164374548068	0.0477177110202249	3	0.312541770088001	0.441441201847853	14296
CHST2	-0.148950578874346	0.147529462428421	-0.438103011892606	0.140201854143913	3	0.312671266404104	0.441593216145461	14297
TTLL6	0.0565779315944394	0.0560467334565706	-0.0532716474315551	0.166427510620434	3	0.312745556806478	0.441667245981004	14298
USHBP1	0.0514750800163271	0.0509982503988475	-0.0484796540399695	0.151429814072624	3	0.312806846518297	0.441722906839461	14299
TSPAN31	-0.123576346216335	0.122443828111517	-0.36356183944412	0.116409147011451	3	0.31285509465431	0.441760144843344	14300
SOWAHC	-0.0638337012791596	0.0632804353065969	-0.187861075406106	0.0601936728477872	3	0.313097864928946	0.442072029133996	14301
DMWD	-0.0719474368925705	0.0713289366023002	-0.21174958368862	0.0678547099034788	3	0.313132396574489	0.442089872159984	14302
TMEM253	0.045246410182453	0.0448678863723249	-0.0426930311697393	0.133185851534645	3	0.313245001768221	0.442217931602036	14303
PP12613	0.0484876637273959	0.0480922204450094	-0.0457713562813834	0.142746683736175	3	0.313347608737389	0.442297244387224	14304
LOC101928283	-0.0257511442202156	0.0255430742783322	-0.0758146498601781	0.0243123614197469	3	0.313384451231457	0.442297244387224	14305
FSIP2	0.0270088116063782	0.0267907714635062	-0.0255001355801374	0.0795177587928937	3	0.313387915377859	0.442297244387224	14306
ZP4	0.0344297713928745	0.0341518849117507	-0.0325066930383138	0.101366235824063	3	0.313388801280112	0.442297244387224	14307
SGSM3	-0.0566185247140147	0.0561731820096738	-0.166715938349989	0.0534788889219592	3	0.313489013848223	0.442393876532183	14308
CSF1	0.0745330819722167	0.073951451660035	-0.0704090998859066	0.21947526383034	3	0.313519262165913	0.442393876532183	14309
HNRNPK	-0.0718386140579468	0.0712785606944314	-0.211542025888885	0.0678647977729909	3	0.313522997879137	0.442393876532183	14310
LINC01770	-0.0336227573653338	0.0333646184031095	-0.0990162077933507	0.0317706930626832	3	0.313580781855591	0.442424452605462	14311
CYTL1	0.0365145364105618	0.0362347728750487	-0.0345043134125226	0.107533386233646	3	0.313588488792064	0.442424452605462	14312
LMOD2	-0.0360710488208961	0.0358027467157211	-0.106243142931319	0.0341010452895268	3	0.313697488953509	0.44254731341782	14313
TTTY12	0.0310132476419297	0.0307929879807032	-0.0293398997766234	0.0913663950604827	3	0.31386129538884	0.44274746936506	14314
NXPE1	-0.0352250663135511	0.0349841048711188	-0.103792651892316	0.033342519265214	3	0.313988723891112	0.4428962845134	14315
SPNS1	-0.0343929477657852	0.0341605528518581	-0.101346401047404	0.0325605055158337	3	0.314029443232163	0.442922779948578	14316
PEX14	-0.112991178530746	0.112239235517617	-0.332976037797584	0.106993680736092	3	0.3140792185287	0.442962043761369	14317
HRH2	0.0368607813009863	0.0366179208260704	-0.0349090247068509	0.108630587308824	3	0.314111513946336	0.442976651040957	14318
C21orf91	-0.339248345089479	0.337068415629106	-0.999890300048505	0.321393609869547	3	0.31419082408241	0.443057554289547	14319
SLC17A6	0.0328638544047025	0.032674562960517	-0.0311771122084973	0.0969048210179023	3	0.314515041864531	0.443483779701718	14320
ADAMTS14	-0.0498811731925392	0.0496006159914839	-0.147096594146849	0.0473342477617707	3	0.31458091935031	0.443545696775466	14321
LOC105375875	0.047878828336533	0.0476128363469165	-0.0454406161052229	0.141198272778289	3	0.31461449147603	0.443562059201508	14322
LOC105378052	-0.0402343052528188	0.0400141113660388	-0.11866052240363	0.038191911897992	3	0.314654750954786	0.443587846909099	14323
SPTB	-0.0806135420494782	0.0801804795718341	-0.237764394273423	0.0765373101744662	3	0.314703752273839	0.443625954057063	14324
ZNF221	0.0412848601282129	0.0410704840279822	-0.0392118093942596	0.121781529650685	3	0.31479106540942	0.443718058830506	14325
LINC00092	0.0826914060320142	0.0822945943891104	-0.0786030350929741	0.243985847157003	3	0.314982643843361	0.443957109066393	14326
AADACL2	-0.024465004662762	0.0243500794337934	-0.0721902833736865	0.0232602740481625	3	0.315031836274857	0.443995451808607	14327
DPPA4	-0.0765511349377378	0.0762150469891926	-0.225929882116583	0.0728276122411076	3	0.315181160945445	0.444174902415579	14328
LINC02401	0.0298194319470007	0.0296901626480636	-0.0283722175383404	0.0880110814323417	3	0.315208040984377	0.444181782647536	14329
LOC101929715	0.0287531836289931	0.0286323761034133	-0.0273652423255022	0.0848716095834883	3	0.315272939198351	0.444242232260509	14330
SARS	-0.13701964878835	0.136508926014205	-0.404572227344435	0.130532929767734	3	0.315503317840929	0.44453583098486	14331
IKBIP	0.135998323435364	0.135508037656913	-0.129592549987883	0.40158919685861	3	0.315562712094645	0.444588493065522	14332
TRPC4	0.0305508007642151	0.0304590748531667	-0.0291478889504012	0.0902494904788314	3	0.315855337882057	0.444929169545456	14333
LHCGR	0.0459385170993296	0.0458015539942831	-0.0438308791654319	0.135707913364091	3	0.315865512787133	0.444929169545456	14334
EXOC3L4	-0.0705735565323262	0.0703663465868805	-0.208489061566275	0.0673419485016225	3	0.315887528822048	0.444929169545456	14335
PLA2G2F	0.0406265591263823	0.040507705537697	-0.0387670848238576	0.120020203076622	3	0.315892659201845	0.444929169545456	14336
ZFHX4	0.0388233330888814	0.0387169364213767	-0.0370604678887441	0.114707134066507	3	0.315982432511913	0.445024571199033	14337
SLC2A1	0.233188166701547	0.232566359233115	-0.222633521410963	0.689009854814058	3	0.316018334182417	0.445031653603311	14338
LINC01898	0.0313785266683689	0.0312957083912822	-0.0299599346492121	0.09271698798595	3	0.316031541254848	0.445031653603311	14339
SLC25A31	0.0164232325283257	0.0163808317581419	-0.0156826077544425	0.0485290728110938	3	0.31605947654903	0.44503995470558	14340
TNNI3	0.0719202123731036	0.0717481888121388	-0.068703653654668	0.212544078400875	3	0.316151600112408	0.445138631160292	14341
LY6D	-0.0792121916920562	0.0790808834279963	-0.234207875076539	0.0757834916924268	3	0.316507624126443	0.445608837425822	14342
LOC105376100	-0.0411818160023294	0.0411311310344284	-0.121797351473207	0.039433719468548	3	0.316714525131507	0.445835104662716	14343
HOXD1	0.061175682136156	0.0611048697104769	-0.0585876617763911	0.180939026048703	3	0.316750008979414	0.445835104662716	14344
EML5	-0.046740089831325	0.0466878160051664	-0.138246527718284	0.0447663480556338	3	0.316768968094337	0.445835104662716	14345
BTN2A1	-0.109712521408174	0.109590682574157	-0.324506312294683	0.105081269478335	3	0.31677277888678	0.445835104662716	14346
LOC400499	0.0837012725428911	0.0836093492005775	-0.0801700406610736	0.247572585746856	3	0.316778736459785	0.445835104662716	14347
SCARF2	-0.100408669125225	0.100306936753217	-0.297006652561067	0.0961893143106165	3	0.316819938147098	0.445862014989282	14348
KLHL31	0.0322857751631471	0.0322560602656061	-0.0309349412405944	0.0955064915668885	3	0.316864897122889	0.445894208844196	14349
SVEP1	-0.058526697017836	0.0584837932336062	-0.173152825434991	0.0560994313993194	3	0.316955618029157	0.445969736926278	14350
ATP5G2	-0.130775879846335	0.130681936654064	-0.386907769118244	0.125356009425575	3	0.316962742404369	0.445969736926278	14351
BCORP1	-0.0518674821039988	0.0518340889057542	-0.153460429530724	0.0497254653227265	3	0.316998837539837	0.445985648082324	14352
PCDHB8	0.0352174982285094	0.0351962346000299	-0.0337658539789717	0.104200850435991	3	0.317018225382607	0.445985648082324	14353
KCNA10	0.0335289549592349	0.03351244940475	-0.0321542389077958	0.0992121488262656	3	0.317072215674793	0.446030526606202	14354
MAPT	-0.069448795659596	0.0694203618096955	-0.205510204600339	0.066612613281147	3	0.317112331130279	0.446055882283706	14355
STPG3	-0.053971071363883	0.0539562468805062	-0.159723371990627	0.0517812292628608	3	0.317177563174805	0.446116561411651	14356
HRG	-0.0351532124164964	0.0351528692326678	-0.104051570065771	0.0337451452327786	3	0.317305783353301	0.446265819981183	14357
MORF4L1	0.0780394400199081	0.0780561289972841	-0.0749477615873813	0.231026641627197	3	0.317413989183401	0.446386911101214	14358
NOP9	-0.101805833937488	0.101839946366837	-0.301408461003979	0.0977967931290036	3	0.317472636614138	0.446395571428264	14359
LOC101927490	0.0426655596944799	0.0426809987463583	-0.0409876606725816	0.126318780061541	3	0.317485596279597	0.446395571428264	14360
BCAR4	0.0544299029239912	0.0544509317043621	-0.0522919621412086	0.161151767989191	3	0.317497440633946	0.446395571428264	14361
ADSS	0.0306919812447919	0.0307045455624727	-0.0294878222193238	0.0908717847089076	3	0.31750857749865	0.446395571428264	14362
SDS	-0.0445986524527755	0.0446241184932145	-0.132060317541324	0.0428630126357726	3	0.317586761814165	0.446474406081711	14363
OCA2	-0.0370186720916358	0.0370466761049958	-0.109628823004348	0.0355914788210766	3	0.317676463095634	0.446569419578602	14364
LOC441601	0.049427260783331	0.0494700086193102	-0.0475321744254031	0.146386695992065	3	0.317728870188772	0.446611829853227	14365
LINC01365	-0.035901488394933	0.0359342990134265	-0.106331420270942	0.0345284434810762	3	0.317752583199456	0.446611829853227	14366
EPHX1	-0.039928148542397	0.0399663241926151	-0.118260704554375	0.0384044074695805	3	0.317772987297014	0.446611829853227	14367
SLC35E1	0.163463006915027	0.163650335102971	-0.157285755944707	0.48421176977476	3	0.317864785743799	0.446709754575361	14368
LINGO1	-0.0471959117725537	0.0472535379303084	-0.139811144258056	0.0454193207129482	3	0.317901039115371	0.446729611094549	14369
VTA1	0.0966162613547663	0.0967601831019278	-0.0930302126625134	0.286262735372046	3	0.318030860959934	0.446864144777469	14370
RAB11FIP2	0.139420673750624	0.139631294049394	-0.134251633700911	0.413092981202159	3	0.318041037272039	0.446864144777469	14371
INTS6-AS1	-0.0558759229187206	0.0559636039121737	-0.165562571031646	0.0538107251942047	3	0.318069317242277	0.446872784146678	14372
RNF31	-0.0405001816055743	0.0405740228182719	-0.120023805037294	0.039023441826145	3	0.318192040876243	0.447014102092333	14373
DEC1	-0.0264031892408798	0.0264554792104413	-0.0782549756870928	0.0254485972053332	3	0.318267976510918	0.44706941795824	14374
KCNC2	-0.0393307331709182	0.0394100155156787	-0.116572944211813	0.0379114778699768	3	0.318285047084374	0.44706941795824	14375
BCL7B	-0.0345901130614041	0.0346607554573043	-0.102523945434671	0.0333437193118625	3	0.318297838379935	0.44706941795824	14376
HOXA13	0.0337028474964962	0.0337806675617879	-0.0325060442983285	0.099911739291321	3	0.318426641340105	0.447219221112848	14377
TTYH3	0.0618973928595746	0.062050956524244	-0.0597202471342043	0.183515032853353	3	0.318509647809289	0.447304688313059	14378
LINGO1-AS2	0.0292556742122965	0.0293393755787065	-0.0282484452508622	0.0867597936754553	3	0.31869309831019	0.447531194177576	14379
AHRR	0.0315115608138133	0.0316074944888938	-0.0304379900259669	0.0934611116535934	3	0.318781574705648	0.447624308515747	14380
RAB3C	0.052129980422034	0.0522942549902452	-0.0503648759572005	0.154624836801268	3	0.31883312521194	0.447636462834616	14381
ZNF660	-0.031018259960843	0.0311164175024804	-0.0920053175936164	0.0299687976719303	3	0.318839521501496	0.447636462834616	14382
LOC101927432	-0.0614985930938456	0.0616971966565422	-0.182422876487753	0.0594256903000621	3	0.318870824929986	0.447636462834616	14383
LINC01720	0.0404749171004945	0.0406063049130456	-0.0391119780743266	0.120061812275316	3	0.318878906567606	0.447636462834616	14384
RNF183	-0.036024012221708	0.036148965707292	-0.106874683086374	0.0348266586429578	3	0.318986203996695	0.447755956280935	14385
PRPS2	-0.127057932003391	0.12752415531083	-0.377000683571511	0.122884819564729	3	0.319083012994852	0.44786071169137	14386
RNF39	-0.0458371624179687	0.0460100449613186	-0.136015193469222	0.0443408686332842	3	0.319132332069617	0.447898800941801	14387
CHAD	0.0953266014430391	0.0957186084998155	-0.0922784238668888	0.282931626752967	3	0.3192965054872	0.448086752583355	14388
NANP	-0.0723294160733793	0.0726289729923947	-0.214679587372605	0.0700207552258465	3	0.319310632078144	0.448086752583355	14389
LINC02431	0.0407785658063996	0.0409703640290657	-0.0395218721240646	0.121079003736864	3	0.319581329038244	0.448431792709258	14390
SMLR1	0.0418800304697703	0.0420787134229668	-0.0405927323550268	0.124352793294567	3	0.319600927539567	0.448431792709258	14391
ETFA	0.067103874674553	0.0674277041339744	-0.0650519969882593	0.199259746337365	3	0.319640274511263	0.448455838169221	14392
LOC101928161	0.0274018720182545	0.027538329074843	-0.0265722611628499	0.0813760051993589	3	0.319714460464108	0.448519575361027	14393
SCN1A	0.0290392896027274	0.0291848456765084	-0.0281619568175885	0.0862405360230434	3	0.319730129147515	0.448519575361027	14394
PSPH	0.0896232675232426	0.0900823993324272	-0.0869349908092698	0.266181525855755	3	0.319783345492138	0.448535067527645	14395
LMNA	0.085836753489295	0.0862768892482932	-0.0832628421355107	0.254936349114101	3	0.319785599847859	0.448535067527645	14396
SCGB2A2	-0.0229863577513299	0.0231103255319412	-0.0682817634649311	0.0223090479622713	3	0.319913415958408	0.448683176705714	14397
ATP4B	0.0442320679450923	0.04449653868836	-0.0429795453207864	0.131443681210971	3	0.320195422367829	0.449047504406945	14398
ARHGAP39	-0.0386482628519358	0.0388919813174251	-0.114875145521494	0.0375786198176219	3	0.320352652191373	0.449236804850907	14399
C9orf47	0.0864712538161896	0.0870491985822253	-0.084142040288047	0.257084547920426	3	0.320534200916448	0.449460179507286	14400
NECTIN1	-0.0587565526397803	0.0591561522519654	-0.174700480517601	0.0571873752380399	3	0.320590571780758	0.449508008152008	14401
LINC00308	0.0404432991857083	0.0407255581968869	-0.03937732813048	0.120263926501897	3	0.320676212275307	0.449596866981183	14402
