# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0.5 TPM in experiment E-MTAB-5214
# Selected columns: 13/53 
# Timestamp: Fri, 23-Nov-2018 13:00:15
Gene ID	Gene Name	Brodmann (1909) area 24	Brodmann (1909) area 9	amygdala	caudate nucleus	cerebellar hemisphere	cerebellum	cerebral cortex	hippocampus proper	hypothalamus	nucleus accumbens	pituitary gland	putamen	substantia nigra
ENSG00000237149	ZNF503-AS2	0.8	0.8	0.6	3.0			0.8	0.9	1.0	5.0	4.0	3.0	1.0
ENSG00000237152	DLEU7-AS1					0.6	0.5							0.5
ENSG00000237154	MCFD2P1	0.5	0.6			1.0	0.9	0.8				0.5		
ENSG00000237159	CNTFR-AS1	0.9	1.0	0.5	1.0	6.0	8.0	1.0		0.7	1.0		0.7	
ENSG00000237161	AC068446.1					1.0	1.0					0.6		
ENSG00000237166	LINC01792	0.5	0.7	2.0	3.0			1.0	3.0	1.0	2.0		4.0	2.0
ENSG00000237167	AC128709.3										1.0			
ENSG00000237172	B3GNT9	4.0	4.0	4.0	3.0	1.0	2.0	5.0	5.0	4.0	2.0	40.0	2.0	5.0
ENSG00000237179	LINC01797					9.0	10.0							
ENSG00000237181	AC147651.4	0.7	0.6	0.9	0.7		0.5	0.7	0.8	0.9	0.6	1.0	0.7	1.0
ENSG00000237187	NR2F1-AS1	13.0	16.0	7.0	5.0	14.0	12.0	13.0	5.0	6.0	5.0	2.0	4.0	5.0
ENSG00000237188	AC242426.2	1.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0
ENSG00000237190	CDKN2AIPNL	28.0	35.0	14.0	15.0	36.0	32.0	28.0	17.0	24.0	19.0	29.0	14.0	18.0
ENSG00000237194	SNAI1P1					1.0	2.0					0.9		
ENSG00000237200	ZBTB40-IT1					1.0	2.0	0.5				4.0		
ENSG00000237212	AL449403.1	0.9	0.8	0.6	1.0	1.0	2.0	1.0	0.5	0.6	1.0	0.8	0.8	0.5
ENSG00000237214	AL080243.2	0.9	0.9	0.9	0.7	1.0	1.0	0.7	1.0	1.0	1.0	2.0	0.8	1.0
ENSG00000237217	AC008074.2					0.9	1.0					0.7		
ENSG00000237238	BMS1P10	2.0	3.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	1.0	2.0
ENSG00000237248	LINC00987	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	2.0	3.0	2.0	5.0
ENSG00000237259	AL049646.2					2.0	2.0	0.5				1.0		
ENSG00000237260	PPIAP67					1.0	1.0							
ENSG00000237261	RF00017					0.9	0.9					0.7		
ENSG00000237264	FTH1P11	0.5		0.6				0.5				0.7		
ENSG00000237273	RSL24D1P8					2.0	2.0							
ENSG00000237276	ANO7L1	0.6	0.5		1.0	1.0	2.0	0.6		0.7	1.0	2.0	0.9	
ENSG00000237281	CATIP-AS2											0.6		
ENSG00000237289	CKMT1B	24.0	36.0	8.0	14.0	267.0	269.0	44.0	12.0	13.0	14.0	6.0	12.0	9.0
ENSG00000237298	TTN-AS1		0.5				0.5	0.5			0.5	2.0		
ENSG00000237301	AL121992.1											1.0		
ENSG00000237310	AC008267.5	10.0	11.0	9.0	11.0	9.0	9.0	10.0	10.0	11.0	13.0	17.0	12.0	11.0
ENSG00000237321	AL354936.1					0.5								
ENSG00000237324	AC093158.1					0.6	0.7					0.5		
ENSG00000237325	AP000563.1					0.6	0.8							
ENSG00000237327	UPP2-IT1	0.5	0.6			0.8	1.0	0.7			0.7	0.5		
ENSG00000237337	AL592182.2	0.5	0.5											
ENSG00000237338	FTCD-AS1		0.7		0.8	0.7	0.9	1.0			1.0		0.7	
ENSG00000237341	SYP-AS1		0.6			1.0	1.0							
ENSG00000237343	AC246785.3	0.6	1.0	0.5	0.6	10.0	9.0	0.9	0.5	0.7	0.8	2.0		
ENSG00000237347	AC004461.1					0.7	0.7							
ENSG00000237350	CDC42P6					0.6	0.5			0.5				
ENSG00000237357	BX088651.4											0.6		
ENSG00000237371	AL355803.1					16.0	20.0					0.8		
ENSG00000237390	AL139130.1					0.9	1.0							
ENSG00000237398	HLA-DPA3					7.0	8.0			0.9	0.5			
ENSG00000237399	PITRM1-AS1		0.5			2.0	2.0	0.8				2.0		
ENSG00000237402	CAMTA1-IT1											0.7		
ENSG00000237410	AP001092.1	0.9	0.9	0.7	0.9	6.0	7.0	1.0	1.0	1.0	0.9		0.7	1.0
ENSG00000237412	PRSS56	0.6	0.9		0.7			0.8		3.0	0.8		0.9	0.8
ENSG00000237414	AL365204.2	1.0	2.0	1.0	1.0	5.0	5.0	2.0	1.0	2.0	2.0	3.0	1.0	1.0
ENSG00000237416	ENSG00000237416					0.8	1.0					0.5		
ENSG00000237418	AC069257.2	2.0	3.0	1.0	2.0	9.0	10.0	3.0	1.0	3.0	3.0	8.0	1.0	1.0
ENSG00000237422	AL158071.3					1.0	1.0					0.5		0.5
ENSG00000237423	LINC01522											4.0		
ENSG00000237424	FOXD2-AS1									0.6		2.0		0.5
ENSG00000237429	BX293535.1	2.0	2.0	1.0	0.6	6.0	6.0	3.0	2.0	2.0	1.0	10.0	0.6	0.9
ENSG00000237436	CAMTA1-DT	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	3.0	2.0	5.0	2.0	2.0
ENSG00000237437	ASS1P12					1.0	1.0					1.0		
ENSG00000237438	CECR7	4.0	5.0	4.0	4.0	15.0	15.0	5.0	5.0	7.0	5.0	8.0	4.0	6.0
ENSG00000237440	ZNF737	2.0	2.0	1.0	2.0	5.0	5.0	2.0	2.0	2.0	3.0	4.0	2.0	2.0
ENSG00000237441	RGL2	20.0	21.0	18.0	26.0	67.0	85.0	30.0	19.0	24.0	28.0	164.0	21.0	21.0
ENSG00000237451	CDK2AP2P2					0.5						0.8		0.6
ENSG00000237453	AC096536.2											0.7		
ENSG00000237457	LINC01351	9.0	10.0	8.0	7.0	11.0	10.0	8.0	6.0	7.0	7.0		5.0	4.0
ENSG00000237461	AL359710.1									0.5		0.6		0.7
ENSG00000237470	DCLRE1CP1				0.5									
ENSG00000237476	LINC01637	3.0	4.0	1.0	1.0	11.0	12.0	4.0	1.0	3.0	1.0	7.0	1.0	2.0
ENSG00000237481	AL117350.1					2.0	2.0					0.5		
ENSG00000237484	LINC01684					1.0	1.0	0.5				0.9		
ENSG00000237487	VN1R48P					0.5	0.5					0.5		
ENSG00000237489	C10orf143	1.0	1.0	0.7	1.0	0.6	0.6	1.0	0.8	1.0	1.0	3.0	0.8	1.0
ENSG00000237491	AL669831.5	1.0	2.0	0.7	1.0	6.0	6.0	2.0	1.0	1.0	2.0	7.0	0.9	0.7
ENSG00000237493	AC034102.1	0.7	0.7	0.9	0.8	0.7	0.8	0.7	0.8	1.0	0.6	1.0	0.6	1.0
ENSG00000237499	AL357060.1											1.0		
ENSG00000237506	RPSAP15	0.5	0.6	0.6		0.5		0.6	0.6	0.6	0.7	1.0	0.5	0.6
ENSG00000237512	UNC5B-AS1	1.0	1.0	3.0	0.5	2.0	1.0	0.9	0.7	0.5	0.8	0.8	0.5	
ENSG00000237515	SHISA9	6.0	7.0	3.0	5.0	2.0	2.0	5.0	3.0	6.0	7.0	2.0	4.0	3.0
ENSG00000237517	DGCR5	18.0	22.0	9.0	11.0	59.0	57.0	24.0	11.0	7.0	15.0	6.0	9.0	5.0
ENSG00000237522	NONOP2	0.5	0.5		0.5	3.0	5.0	0.8		0.5	0.5	4.0		0.5
ENSG00000237523	LINC00857		0.7			2.0	1.0	0.7				1.0		
ENSG00000237529	AL137847.2									0.5		2.0		
ENSG00000237531	AL672277.1					0.5	0.5					0.5		
ENSG00000237541	HLA-DQA2									0.6		2.0		1.0
ENSG00000237548	TTLL11-IT1					0.6	0.6							
ENSG00000237550	RPL9P9	119.0	120.0	149.0	96.0	229.0	193.0	119.0	131.0	129.0	136.0	287.0	95.0	139.0
ENSG00000237556	KCND3-AS1						0.8							
ENSG00000237557	YWHABP1										0.5			
ENSG00000237560	LINC01497									2.0		1.0		1.0
ENSG00000237567	Z97206.2		0.5											
ENSG00000237575	PYY2	0.9	0.9	0.8	0.7		0.6	1.0	0.9	1.0	0.9	2.0	0.8	1.0
ENSG00000237585	LINC00407		0.6		0.5	0.6	0.6	0.6			0.6	0.5		
ENSG00000237588	AL590666.3					0.5	0.5							
ENSG00000237593	AL445220.1						0.6							
ENSG00000237594	AP000251.1					0.7	0.6				0.5			
ENSG00000237595	AL161937.2										0.5	1.0		
ENSG00000237604	AP001056.1					0.7	0.9			0.6		1.0		0.8
ENSG00000237605	AL591846.2											0.6		
ENSG00000237611	RF00017	2.0	2.0	2.0	3.0	8.0	6.0	2.0	2.0	2.0	3.0	4.0	2.0	2.0
ENSG00000237612	AP002856.4				0.9								3.0	
ENSG00000237614	AC073257.2											1.0		
ENSG00000237629	UQCRHP2					4.0	4.0							
ENSG00000237637	FRY-AS1					1.0	1.0			0.5		2.0		
ENSG00000237638	LINC02245					0.6	0.6					0.5		
ENSG00000237640	AC004522.2	0.6	0.7		0.7			0.7	0.5	0.5	0.8	0.6	0.5	
ENSG00000237641	AC073476.1	0.7	0.8	0.5	1.0	3.0	4.0	1.0	0.6	0.8	1.0	6.0	0.6	0.7
ENSG00000237649	KIFC1											0.9		
ENSG00000237651	C2orf74	5.0	6.0	4.0	5.0	6.0	5.0	5.0	4.0	6.0	6.0	6.0	4.0	5.0
ENSG00000237664	LINC00316					0.5	0.8					0.8		
ENSG00000237667	LINC01115					0.5						0.9		
ENSG00000237668	RPS15AP38					1.0	0.9				0.5	0.9		
ENSG00000237669	HCG4P3	0.8	0.8	0.6	1.0	2.0	2.0	1.0	0.7	0.8	1.0	6.0	0.6	0.8
ENSG00000237672	KRR1P1	0.6	0.6	0.8	0.8	0.5	1.0	1.0	0.8	0.7	0.6	4.0	0.7	0.9
ENSG00000237686	AL109615.3	2.0	2.0	0.9	1.0	0.9	1.0	2.0	0.9	2.0	2.0	4.0	1.0	1.0
ENSG00000237691	IFNWP2		0.9			0.9	0.8	0.6						
ENSG00000237714	P4HA2-AS1					0.6	0.5							
ENSG00000237718	AC009095.1					2.0	2.0					0.7		
ENSG00000237719	Z95152.1					0.5	1.0							
ENSG00000237720	AC011995.2	1.0	2.0		0.8			3.0			0.8		0.5	
ENSG00000237721	AF064858.3	1.0	1.0		0.9	1.0	2.0	2.0	0.8	1.0	1.0	0.8	0.5	0.7
ENSG00000237729	AC002075.2											0.5		
ENSG00000237731	RNGTTP1					2.0	2.0							
ENSG00000237732	AC010980.1	2.0	2.0	1.0	2.0	3.0	3.0	3.0	2.0	2.0	3.0	3.0	2.0	1.0
ENSG00000237737	DCTN1-AS1	3.0	5.0	2.0	4.0	1.0	1.0	3.0	2.0	3.0	6.0	2.0	4.0	2.0
ENSG00000237742	AL365259.1			0.6	0.6				0.6	0.7	0.5	0.6	0.7	0.9
ENSG00000237751	LINC01143					0.7	0.6							
ENSG00000237753	AC079922.2	3.0	4.0	3.0	3.0	4.0	5.0	5.0	3.0	3.0	4.0	3.0	3.0	3.0
ENSG00000237754	AC093655.2					3.0	3.0	0.7				2.0		
ENSG00000237757	EEF1A1P30											0.8		
ENSG00000237759	AL590483.2					1.0	0.9							
ENSG00000237765	FAM200B	16.0	19.0	13.0	15.0	29.0	23.0	15.0	15.0	19.0	19.0	27.0	14.0	16.0
ENSG00000237766	GGTA2P											0.6		
ENSG00000237773	AC073332.1								0.5					0.5
ENSG00000237775	DDR1-AS1					0.5	0.6							
ENSG00000237781	AL356356.1	0.7	0.8	0.7	0.8	1.0	1.0	1.0	0.7	1.0	1.0	3.0	0.6	1.0
ENSG00000237786	GFOD1-AS1	0.6	0.9			2.0	2.0	1.0						
ENSG00000237797	AL161935.3	3.0	3.0	3.0	2.0	0.5	0.5	2.0	3.0	3.0	2.0	0.5	2.0	4.0
ENSG00000237798	AC010894.4													0.5
ENSG00000237807	AC022034.2			1.0	0.8				0.7	0.8	0.8	0.8		0.6
ENSG00000237815	ENSG00000237815		0.5		0.5	2.0	2.0	0.7		0.5	0.5	2.0		
ENSG00000237819	AC002454.1				0.5						0.5		0.5	
ENSG00000237821	AC083873.1											0.5		
ENSG00000237836	PHKA2-AS1					1.0	1.0					2.0		
ENSG00000237838	AC092422.1				0.5						0.6			
ENSG00000237840	FAM21FP					0.5	0.5	0.5				1.0		
ENSG00000237846	AL773545.3	2.0	3.0	2.0	3.0	9.0	15.0	3.0	2.0	3.0	4.0	9.0	2.0	2.0
ENSG00000237848	AL606489.2					3.0	3.0							
ENSG00000237851	AL023584.2	0.5				1.0	0.9		0.5			0.6	0.5	
ENSG00000237854	LINC00674	7.0	6.0	7.0	6.0	7.0	7.0	5.0	7.0	6.0	6.0	6.0	6.0	9.0
ENSG00000237857	ENSG00000237857					0.7	0.6					2.0		
ENSG00000237863	AL035425.1	0.7	0.7	0.7	0.8			0.7	0.8	3.0	0.9	16.0	0.5	1.0
ENSG00000237877	LINC01473	0.6	0.6	0.6	0.6	0.7	0.8	0.7	0.6	0.8	0.6	5.0	0.5	0.8
ENSG00000237879	LINC00398		1.0			2.0	2.0	1.0			0.7	1.0		
ENSG00000237883	DGUOK-AS1	2.0	2.0	2.0	2.0	6.0	5.0	2.0	2.0	2.0	2.0	9.0	2.0	2.0
ENSG00000237886	NALT1	0.6	0.5	0.9	0.9			0.7	0.8	0.9	0.8	4.0	0.8	1.0
ENSG00000237887	RPL23AP32	0.7	0.8	0.9	0.9	1.0	1.0	0.7	0.8	0.7	0.7	0.5	0.8	0.6
ENSG00000237892	KLF7-IT1					0.6	0.7							
ENSG00000237899	AL031289.1					1.0	2.0	0.5				0.6		
ENSG00000237903	AC004000.1					0.8	0.6							
ENSG00000237906	MUPP	0.9	1.0	0.6	0.9	2.0	2.0	1.0	0.6	0.5	1.0		0.7	0.6
ENSG00000237911	SRP68P3					3.0	7.0	0.9				1.0		
ENSG00000237916	AC011753.4											1.0		
ENSG00000237921	AC004543.1											0.5		
ENSG00000237926	AC239367.3					2.0	2.0					2.0		
ENSG00000237927	AL078604.2					0.6	0.7							
ENSG00000237928	NFIA-AS2			0.7	0.5		0.5	0.5	0.9	1.0	0.6	0.6		1.0
ENSG00000237934	AL590729.1					0.5	0.5					0.9		
ENSG00000237938	AL450998.3	0.7	0.8	0.5	0.6	3.0	3.0	1.0	0.6	0.7	0.6	2.0		0.6
ENSG00000237940	LINC01238	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	12.0	1.0	0.7
ENSG00000237941	KCNQ1DN			0.5					1.0				0.5	2.0
ENSG00000237943	PRKCQ-AS1	2.0	3.0	3.0	3.0	0.7	0.9	2.0	4.0	3.0	2.0	0.6	4.0	4.0
ENSG00000237949	LINC00844	43.0	54.0	146.0	99.0	54.0	62.0	55.0	147.0	118.0	66.0	8.0	121.0	200.0
ENSG00000237950	AL357079.1	2.0	2.0	2.0	2.0	5.0	5.0	2.0	2.0	2.0	2.0	7.0	2.0	2.0
ENSG00000237972	TUBG1P					0.8	0.9					0.5		
ENSG00000237973	MTCO1P12	139.0	111.0	159.0	105.0	53.0	59.0	142.0	156.0	134.0	94.0	17.0	126.0	131.0
ENSG00000237975	FLG-AS1	0.7	0.8	0.6	0.8		0.5	0.9	0.5	1.0	1.0	1.0	0.6	0.6
ENSG00000237976	AL391069.3	3.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	3.0	2.0	4.0	2.0	2.0
ENSG00000237977	EIF4HP2	5.0	6.0	4.0	6.0	18.0	17.0	6.0	5.0	5.0	7.0	13.0	6.0	5.0
ENSG00000237984	PTENP1	0.8	0.9		0.5	2.0	1.0	0.8	0.6	0.6	0.5	1.0		0.5
ENSG00000237989	LINC01679	0.5	0.7					0.8				5.0		
ENSG00000237990	CNTN4-AS1					0.8	1.0					0.6		
ENSG00000237991	RPL35P1	0.9	0.9	1.0	0.7	0.8	0.9	1.0	1.0	1.0	1.0	2.0	0.7	1.0
ENSG00000238004	AC009227.2						0.6							
ENSG00000238008	COX6CP10					0.7	2.0							
ENSG00000238009	AL627309.1		0.5			1.0	1.0	0.5		0.6		1.0		0.5
ENSG00000238018	AC093110.1	3.0	3.0	3.0	5.0	6.0	8.0	5.0	3.0	3.0	4.0	7.0	4.0	3.0
ENSG00000238024	DDX39BP2											0.7		
ENSG00000238035	AC138035.1	0.9	1.0	0.8	1.0	3.0	3.0	2.0	0.9	1.0	1.0	6.0	0.8	1.0
ENSG00000238039	AC244197.2				0.6	0.8	1.0	0.5			0.6	17.0		
ENSG00000238045	AC009133.1	1.0	2.0	1.0	2.0	12.0	14.0	2.0	1.0	2.0	2.0	7.0	1.0	1.0
ENSG00000238057	ZEB2-AS1	0.8	0.9	0.9	0.6			0.9	1.0	0.8	0.5		0.6	1.0
ENSG00000238058	AL355574.1	4.0	4.0	3.0	3.0	7.0	6.0	4.0	3.0	4.0	4.0	13.0	3.0	3.0
ENSG00000238061	AL356273.2											0.5		
ENSG00000238062	SPATA3-AS1											0.5		
ENSG00000238072	AC009244.1	0.5	0.5			0.6	0.6	0.5		0.5	0.5	1.0		0.5
ENSG00000238078	LINC01352	0.5							1.0					0.8
ENSG00000238082	AC009948.2	0.5	0.6		0.6	0.9	0.9	0.6		0.5	0.8	2.0		
ENSG00000238083	LRRC37A2	5.0	5.0	5.0	4.0	13.0	14.0	6.0	5.0	6.0	5.0	15.0	4.0	5.0
ENSG00000238098	ABCA17P	1.0	2.0	1.0	1.0	5.0	5.0	2.0	1.0	2.0	2.0	1.0	1.0	0.9
ENSG00000238099	LINC01625	0.7	0.6		0.5			0.6			0.5		0.5	
ENSG00000238103	RPL9P7					1.0	0.8					0.5		
ENSG00000238105	GOLGA2P5	0.7	0.7	0.7	1.0	6.0	6.0	1.0	1.0	2.0	1.0	15.0	0.6	0.7
ENSG00000238113	LINC01410	1.0	1.0	1.0	1.0	4.0	5.0	2.0	2.0	2.0	1.0	10.0	0.9	2.0
ENSG00000238117	AP000844.2					0.5	0.5							
ENSG00000238121	LINC00426				0.5			0.5			0.6			
ENSG00000238123	MID1IP1-AS1	2.0	2.0	2.0	3.0	0.5	0.5	2.0	2.0	3.0	2.0	2.0	2.0	3.0
ENSG00000238142	BX284668.5	4.0	4.0	3.0	3.0	9.0	7.0	3.0	3.0	5.0	3.0	5.0	2.0	4.0
ENSG00000238151	MLLT10P1	2.0	3.0	1.0	3.0	4.0	5.0	2.0	2.0	3.0	5.0	5.0	3.0	2.0
ENSG00000238164	TNFRSF14-AS1		0.5				0.5	0.8				4.0		0.5
ENSG00000238165	AC007560.1					0.7	1.0							
ENSG00000238169	LINC01053					0.5								
ENSG00000238171	AC068196.1					1.0	0.8							
ENSG00000238184	CD81-AS1	0.7	0.5			0.5	0.7	0.6		0.6	0.6	0.6		
ENSG00000238185	AL353680.1									0.6				
ENSG00000238186	AL603839.2	0.7	0.8	0.5	0.6	3.0	3.0	0.8	0.5	0.5	0.7	0.8	0.6	0.5
ENSG00000238194	AL121908.1	0.9	1.0	2.0	3.0	1.0	1.0	1.0	2.0	1.0	2.0		3.0	2.0
ENSG00000238197	PAXBP1-AS1	3.0	3.0	3.0	2.0	7.0	8.0	4.0	3.0	4.0	3.0	17.0	2.0	3.0
ENSG00000238198	AL357055.3	2.0	2.0	2.0	2.0	3.0	3.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0
ENSG00000238217	LINC01877	0.5	0.6	0.7	0.6			0.6	1.0	0.7	0.6		0.6	2.0
ENSG00000238221	AL139095.4					0.9	1.0					1.0		
ENSG00000238227	TMEM250	24.0	29.0	15.0	20.0	26.0	29.0	32.0	19.0	13.0	22.0	24.0	18.0	11.0
ENSG00000238228	OR7E7P	0.8	0.9	0.8	0.7	1.0	2.0	1.0	0.9	0.9	0.9	2.0	0.8	0.9
ENSG00000238230	LINC00391	0.6		0.5	0.7			0.5			0.7			
ENSG00000238231	AL512288.2											1.0		
ENSG00000238243	OR2W3	1.0	2.0	0.6	1.0			2.0	0.5	3.0	2.0		0.7	2.0
ENSG00000238246	AC069549.1	0.6		0.9	0.7				1.0	1.0	0.8	0.7	0.6	0.9
ENSG00000238251	AL133477.1	0.5	0.6			0.7	0.6	0.5		0.5	0.5	0.7		
ENSG00000238260	AL513320.1	7.0	7.0	5.0	6.0	23.0	24.0	9.0	6.0	7.0	6.0	13.0	5.0	5.0
ENSG00000238262	NTM-IT						0.5							
ENSG00000238266	LINC00707				0.5							0.5		
ENSG00000238271	IFNWP19		0.5			1.0	0.8					1.0		
ENSG00000238272	AL139142.1											0.6		
ENSG00000238273	AC108058.1							0.5				1.0		
ENSG00000238276	AL354863.1	4.0	3.0	2.0	1.0			3.0	2.0		1.0		1.0	
ENSG00000238278	ALG1L6P	0.8	0.8	0.6	0.5	1.0	1.0	0.9	0.6	0.6	0.8	2.0		
ENSG00000238279	BX470102.1	0.8	0.9	0.6	0.6	7.0	7.0	1.0	0.7	1.0	0.7	8.0	0.5	1.0
ENSG00000238286	SLC35E1P1						0.6					2.0		
ENSG00000238287	AL603839.3	1.0	1.0	0.8	1.0	1.0	2.0	1.0	0.9	1.0	1.0	3.0	0.8	0.9
ENSG00000238290	AL034417.2						0.5					0.7		
ENSG00000238300	SNORD121B				0.5	1.0	1.0	0.6				2.0		
ENSG00000238311	SNORD13E						0.6					1.0		
ENSG00000238317	SNORD11					1.0	2.0	0.5				2.0		
ENSG00000238324	RN7SKP198					0.8	0.8							
ENSG00000238326	RF01210						0.5							
ENSG00000238358	AC004969.1	0.8	0.9	0.5	0.6	3.0	4.0	1.0	0.6	0.9	1.0	2.0	0.5	0.5
ENSG00000238363	SNORA13	1.0	1.0	1.0	1.0	3.0	3.0	2.0	1.0	2.0	2.0	5.0	1.0	1.0
ENSG00000238364	RNU7-140P	1.0	1.0	0.6	0.9	5.0	6.0	2.0	1.0	1.0	0.9	4.0	0.8	1.0
ENSG00000238386	RNU7-48P					1.0	1.0							
ENSG00000238390	RF01241	1.0	2.0	0.9	2.0	4.0	5.0	2.0	1.0	2.0	2.0	5.0	0.9	1.0
ENSG00000238405	RNA5SP311					0.7	1.0					1.0		
ENSG00000238406	RNU7-171P	0.8	1.0		1.0	5.0	5.0	0.9		0.7	1.0	2.0	0.5	
ENSG00000238419	RNU7-186P											0.9		
ENSG00000238423	SNORD42B					2.0	2.0	0.6		0.5	0.5	2.0		
ENSG00000238460	ENSG00000238460				0.6	3.0	3.0	0.5		0.6		8.0		
ENSG00000238553	ENSG00000238553					0.8	2.0							
ENSG00000238575	RF01233					0.5	1.0					0.7		
ENSG00000238604	ENSG00000238604					0.5								
ENSG00000238621	ENSG00000238621											2.0		
ENSG00000238713	RF00019						3.0							
ENSG00000238728	MIR1972-1					0.9	2.0					0.9		
ENSG00000238741	SCARNA7	0.9	0.7	0.6	1.0	1.0	1.0	0.8	0.6	0.8	0.9	0.7	1.0	0.7
ENSG00000238758	ENSG00000238758											1.0		
ENSG00000238766	ENSG00000238766		0.5					0.7						
ENSG00000238777	RNU7-141P					5.0	6.0	0.5						
ENSG00000238793	SNORD124	2.0	2.0	2.0	2.0	16.0	21.0	4.0	2.0	2.0	2.0	13.0	2.0	2.0
ENSG00000238795	SCARNA12	1.0	1.0	1.0	1.0	7.0	8.0	2.0	1.0	1.0	1.0	6.0	1.0	1.0
ENSG00000238829	RNU7-45P						0.8	0.5				1.0		
ENSG00000238832	RF01233	0.9	1.0	0.6	0.8	0.7	0.9	0.8	0.6	0.9	0.6	1.0	0.7	1.0
ENSG00000238836	ENSG00000238836					1.0	1.0							
ENSG00000238840	RF00096		0.5			0.8	1.0	0.9				0.8		
ENSG00000238880	RNU7-59P					0.8	1.0					0.5		
ENSG00000238890	ENSG00000238890	9.0	9.0	5.0	3.0	17.0	8.0	5.0	7.0	5.0	4.0	1.0	4.0	3.0
ENSG00000238901	RF01210					0.5								
ENSG00000238906	RF01210	0.6	1.0		1.0	3.0	5.0	2.0	0.7	0.7	2.0	6.0	0.9	0.5
ENSG00000238934	RF01225					1.0	0.6					0.7		
ENSG00000238952	ENSG00000238952											0.7		
ENSG00000238961	SNORA47		0.6		0.7	2.0	2.0	0.7	0.5	0.6	0.9	2.0		
ENSG00000238962	RNU7-176P				0.5								0.5	
ENSG00000238963	RF00096					0.8	0.6					0.9		
ENSG00000239005	RF01225					0.5	0.7					0.5		
ENSG00000239035	RF01210						0.5							
ENSG00000239040	RF00019	0.8	0.8	1.0	1.0	2.0	4.0	2.0	2.0	1.0	0.8	3.0	1.0	3.0
ENSG00000239043	SNORD127		0.5			4.0	4.0	0.7		0.5	0.5	2.0		
ENSG00000239079	RF01210						0.7							
ENSG00000239096	RF01210					0.6	0.8					1.0		
ENSG00000239107	ENSG00000239107											0.7		
ENSG00000239112	SNORD123											10.0		0.5
ENSG00000239115	RNU7-67P	0.8	1.0			1.0	0.8	1.0						
ENSG00000239122	RNU2-11P	1.0	1.0	1.0	1.0	11.0	12.0	2.0	1.0	2.0	1.0	5.0	0.9	1.0
ENSG00000239149	SNORA59A	1.0	2.0	0.7	0.9	3.0	3.0	2.0	1.0	1.0	0.9	4.0	0.6	1.0
ENSG00000239167	ENSG00000239167						1.0							
ENSG00000239213	NCK1-AS1	0.9	0.8	0.9	0.8	4.0	4.0	0.8	1.0	1.0	0.8	4.0	0.8	2.0
ENSG00000239218	RPS20P22	0.6	0.5	0.5	0.5	7.0	7.0	0.6	0.6	0.7		3.0		0.5
ENSG00000239247	RN7SL589P					3.0	3.0	0.5				1.0		
ENSG00000239254	AC009220.2											0.6		
ENSG00000239264	TXNDC5											2.0		
ENSG00000239268	AC092691.1	7.0	8.0	4.0	6.0	1.0	1.0	5.0	5.0	5.0	6.0	2.0	5.0	4.0
ENSG00000239272	RPL21P10						0.5					0.5		
ENSG00000239280	AC108693.1						0.5							
ENSG00000239282	CASTOR1	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	3.0	2.0	1.0
ENSG00000239291	AC002558.1						0.6							
ENSG00000239300	AC080162.1	0.6	0.7	0.6	0.8	7.0	7.0	0.9	0.7	0.8	0.8	2.0	0.6	0.8
ENSG00000239305	RNF103	10.0	12.0	8.0	10.0	44.0	38.0	10.0	9.0	10.0	11.0	15.0	9.0	10.0
ENSG00000239306	RBM14	16.0	19.0	12.0	16.0	65.0	72.0	26.0	14.0	17.0	17.0	49.0	12.0	14.0
ENSG00000239332	LINC01119	0.8	0.8	0.6	1.0	0.7	0.7	0.9	0.8	0.6	1.0	0.9	1.0	
ENSG00000239335	LLPH-AS1	1.0	1.0	0.8	0.8	2.0	2.0	2.0	1.0	0.9	0.9	2.0	0.7	1.0
ENSG00000239344	AC090686.1											0.5		
ENSG00000239353	ENSG00000239353											2.0		
ENSG00000239367	RN7SL477P											0.5		
ENSG00000239374	AC090013.1											0.5		
ENSG00000239377	AC073111.1	0.6	0.6	0.8	0.8	1.0	2.0	0.7	0.9	0.8	0.6	2.0	0.7	1.0
ENSG00000239381	AC125613.1	0.5	0.6	0.6	0.6			0.5		0.5	0.5		0.6	
ENSG00000239382	ALKBH6	3.0	3.0	2.0	3.0	8.0	9.0	4.0	3.0	4.0	3.0	6.0	2.0	3.0
ENSG00000239388	ASB14	0.7	1.0	0.6	0.6	3.0	3.0	0.9	0.8	1.0	0.5	2.0	0.5	0.8
ENSG00000239389	PCDHA13					0.7	0.5							
ENSG00000239405	TMED10P2											2.0		
ENSG00000239407	Z68871.1	0.8	1.0	0.7	0.6	2.0	3.0	1.0	0.7	1.0	0.7	2.0	0.5	0.8
ENSG00000239415	AP001469.3	2.0	2.0	1.0	2.0	7.0	6.0	2.0	1.0	3.0	3.0	7.0	2.0	1.0
