PROV_ID,CONTACT_DATE,EFF_TO_DATE,PROV_TYPE
105,2010-01-01,2099-12-31,Physician
908,2010-01-01,2099-12-31,Physician
1395,2010-01-01,2099-12-31,Physician
1789,2010-01-01,2099-12-31,Nurse Practitioner
2065,2010-01-01,2099-12-31,Physician
3860,2010-01-01,2099-12-31,Resident
957,2010-01-01,2099-12-31,Nurse Practitioner
1980,2010-01-01,2099-12-31,Physician
2525,2010-01-01,2099-12-31,Physician
351,2010-01-01,2099-12-31,Physician
409,2010-01-01,2099-12-31,Nurse Practitioner
3306,2010-01-01,2099-12-31,Resident
1120,2010-01-01,2099-12-31,Physician
949,2010-01-01,2099-12-31,Resident
1751,2010-01-01,2099-12-31,Physician
2021,2010-01-01,2099-12-31,Physician
1073,2010-01-01,2099-12-31,Resident
996,2010-01-01,2099-12-31,Resident
3997,2010-01-01,2099-12-31,Resident
4165,2010-01-01,2099-12-31,Resident
2554,2010-01-01,2099-12-31,Physician
3974,2010-01-01,2099-12-31,Physician
4497,2010-01-01,2099-12-31,Physician
642,2010-01-01,2099-12-31,Resident
2515,2010-01-01,2099-12-31,FELLOW
128,2010-01-01,2099-12-31,Nurse Practitioner
2771,2010-01-01,2099-12-31,Physician
4041,2010-01-01,2099-12-31,Nurse Practitioner
1772,2010-01-01,2099-12-31,Physician
9,2010-01-01,2099-12-31,Physician
756,2010-01-01,2099-12-31,Physician
2494,2010-01-01,2099-12-31,Resident
2352,2010-01-01,2099-12-31,Physician
3445,2010-01-01,2099-12-31,Physician
3944,2010-01-01,2099-12-31,Nurse Practitioner
1374,2010-01-01,2099-12-31,Physician
2398,2010-01-01,2099-12-31,Nurse Practitioner
4853,2010-01-01,2099-12-31,Physician
4626,2010-01-01,2099-12-31,Physician
2712,2010-01-01,2099-12-31,Physician
1700,2010-01-01,2099-12-31,Nurse Practitioner
2330,2010-01-01,2099-12-31,Physician
4725,2010-01-01,2099-12-31,Resident
2158,2010-01-01,2099-12-31,Physician
4249,2010-01-01,2099-12-31,Physician
3569,2010-01-01,2099-12-31,Nurse Practitioner
4783,2010-01-01,2099-12-31,Nurse Practitioner
440,2010-01-01,2099-12-31,Physician
1666,2010-01-01,2099-12-31,Physician
3949,2010-01-01,2099-12-31,Physician
2317,2010-01-01,2099-12-31,FELLOW
3646,2010-01-01,2099-12-31,Nurse Practitioner
3295,2010-01-01,2099-12-31,Resident
3059,2010-01-01,2099-12-31,Nurse Practitioner
4426,2010-01-01,2099-12-31,Resident
1571,2010-01-01,2099-12-31,Physician
3472,2010-01-01,2099-12-31,Resident
1747,2010-01-01,2099-12-31,Nurse Practitioner
1418,2010-01-01,2099-12-31,Physician
4491,2010-01-01,2099-12-31,Nurse Practitioner
1091,2010-01-01,2099-12-31,Physician
1226,2010-01-01,2099-12-31,Nurse Practitioner
139,2010-01-01,2099-12-31,Resident
2773,2010-01-01,2099-12-31,Physician
718,2010-01-01,2099-12-31,Nurse Practitioner
475,2010-01-01,2099-12-31,Nurse Practitioner
689,2010-01-01,2099-12-31,FELLOW
2940,2010-01-01,2099-12-31,Physician
1442,2010-01-01,2099-12-31,Physician
601,2010-01-01,2099-12-31,Physician
4231,2010-01-01,2099-12-31,Physician
3798,2010-01-01,2099-12-31,Physician
3630,2010-01-01,2099-12-31,Physician
2458,2010-01-01,2099-12-31,Physician
2321,2010-01-01,2099-12-31,Physician
1404,2010-01-01,2099-12-31,Physician
1237,2010-01-01,2099-12-31,Nurse Practitioner
272,2010-01-01,2099-12-31,Physician
2615,2010-01-01,2099-12-31,Physician
1875,2010-01-01,2099-12-31,Physician
2104,2010-01-01,2099-12-31,Nurse Practitioner
2619,2010-01-01,2099-12-31,Physician
4210,2010-01-01,2099-12-31,Resident
583,2010-01-01,2099-12-31,Physician
130,2010-01-01,2099-12-31,Nurse Practitioner
4217,2010-01-01,2099-12-31,Physician
1355,2010-01-01,2099-12-31,Physician
2728,2010-01-01,2099-12-31,Physician
3038,2010-01-01,2099-12-31,Nurse Practitioner
2791,2010-01-01,2099-12-31,FELLOW
2749,2010-01-01,2099-12-31,Nurse Practitioner
1725,2010-01-01,2099-12-31,Nurse Practitioner
4287,2010-01-01,2099-12-31,Physician
4053,2010-01-01,2099-12-31,Physician
1369,2010-01-01,2099-12-31,Physician
153,2010-01-01,2099-12-31,Resident
4925,2010-01-01,2099-12-31,Physician
1732,2010-01-01,2099-12-31,Physician
1029,2010-01-01,2099-12-31,Physician
155,2010-01-01,2099-12-31,Physician
4138,2010-01-01,2099-12-31,Physician
205,2010-01-01,2099-12-31,Nurse Practitioner
3660,2010-01-01,2099-12-31,Physician
1978,2010-01-01,2099-12-31,Physician
3017,2010-01-01,2099-12-31,Resident
1587,2010-01-01,2099-12-31,Physician
3681,2010-01-01,2099-12-31,Physician
4276,2010-01-01,2099-12-31,Physician
1768,2010-01-01,2099-12-31,Resident
4361,2010-01-01,2099-12-31,Nurse Practitioner
2841,2010-01-01,2099-12-31,Resident
3727,2010-01-01,2099-12-31,FELLOW
169,2010-01-01,2099-12-31,Resident
4721,2010-01-01,2099-12-31,Nurse Practitioner
2869,2010-01-01,2099-12-31,Resident
35,2010-01-01,2099-12-31,Physician
671,2010-01-01,2099-12-31,Resident
2224,2010-01-01,2099-12-31,Resident
745,2010-01-01,2099-12-31,Resident
4918,2010-01-01,2099-12-31,Physician
3769,2010-01-01,2099-12-31,Physician
3897,2010-01-01,2099-12-31,Physician
4555,2010-01-01,2099-12-31,Physician
3962,2010-01-01,2099-12-31,Resident
1720,2010-01-01,2099-12-31,Physician
4339,2010-01-01,2099-12-31,Nurse Practitioner
1195,2010-01-01,2099-12-31,Physician
940,2010-01-01,2099-12-31,Physician with Sedation
4701,2010-01-01,2099-12-31,FELLOW
2292,2010-01-01,2099-12-31,Physician
2368,2010-01-01,2099-12-31,Physician
2124,2010-01-01,2099-12-31,Physician
4719,2010-01-01,2099-12-31,Physician
1938,2010-01-01,2099-12-31,Nurse Practitioner
2512,2010-01-01,2099-12-31,Physician
191,2010-01-01,2099-12-31,Physician
4180,2010-01-01,2099-12-31,Nurse Practitioner
3005,2010-01-01,2099-12-31,Physician
113,2010-01-01,2099-12-31,Physician
4620,2010-01-01,2099-12-31,Nurse Practitioner
1489,2010-01-01,2099-12-31,Physician
3968,2010-01-01,2099-12-31,Physician
89,2010-01-01,2099-12-31,Physician
2996,2010-01-01,2099-12-31,Resident
3925,2010-01-01,2099-12-31,Nurse Practitioner
3543,2010-01-01,2099-12-31,Resident
1914,2010-01-01,2099-12-31,Physician
845,2010-01-01,2099-12-31,Physician
68,2010-01-01,2099-12-31,Physician
4030,2010-01-01,2099-12-31,Physician
2466,2010-01-01,2099-12-31,Nurse Practitioner
4172,2010-01-01,2099-12-31,Resident
3650,2010-01-01,2099-12-31,Resident
4169,2010-01-01,2099-12-31,Physician
2180,2010-01-01,2099-12-31,Physician
2860,2010-01-01,2099-12-31,Physician
4573,2010-01-01,2099-12-31,Resident
1389,2010-01-01,2099-12-31,Resident
3349,2010-01-01,2099-12-31,Physician
3653,2010-01-01,2099-12-31,Physician
3328,2010-01-01,2099-12-31,Resident
4033,2010-01-01,2099-12-31,Physician
615,2010-01-01,2099-12-31,Nurse Practitioner
1559,2010-01-01,2099-12-31,Physician
82,2010-01-01,2099-12-31,Physician
4865,2010-01-01,2099-12-31,Physician
4170,2010-01-01,2099-12-31,Physician
1171,2010-01-01,2099-12-31,Physician
956,2010-01-01,2099-12-31,Physician
1285,2010-01-01,2099-12-31,Physician
962,2010-01-01,2099-12-31,Physician
784,2010-01-01,2099-12-31,Physician
3149,2010-01-01,2099-12-31,Resident
1416,2010-01-01,2099-12-31,Resident
1295,2010-01-01,2099-12-31,Nurse Practitioner
1082,2010-01-01,2099-12-31,Physician
2556,2010-01-01,2099-12-31,Physician
758,2010-01-01,2099-12-31,Physician
1951,2010-01-01,2099-12-31,Physician
3756,2010-01-01,2099-12-31,Nurse Practitioner
2167,2010-01-01,2099-12-31,Physician with Sedation
1964,2010-01-01,2099-12-31,Physician
4488,2010-01-01,2099-12-31,Nurse Practitioner
4201,2010-01-01,2099-12-31,Physician
2624,2010-01-01,2099-12-31,Physician
426,2010-01-01,2099-12-31,Physician
3533,2010-01-01,2099-12-31,Physician
54,2010-01-01,2099-12-31,Physician
1119,2010-01-01,2099-12-31,Nurse Practitioner
4466,2010-01-01,2099-12-31,Physician
4274,2010-01-01,2099-12-31,Physician
348,2010-01-01,2099-12-31,Resident
4647,2010-01-01,2099-12-31,Physician
1701,2010-01-01,2099-12-31,FELLOW
1999,2010-01-01,2099-12-31,Physician
3904,2010-01-01,2099-12-31,Physician
3308,2010-01-01,2099-12-31,Physician
3527,2010-01-01,2099-12-31,Physician
193,2010-01-01,2099-12-31,Physician
3596,2010-01-01,2099-12-31,Resident
4873,2010-01-01,2099-12-31,Nurse Practitioner
551,2010-01-01,2099-12-31,Nurse Practitioner
1048,2010-01-01,2099-12-31,Physician
166,2010-01-01,2099-12-31,Physician
2116,2010-01-01,2099-12-31,Nurse Practitioner
1671,2010-01-01,2099-12-31,FELLOW
2660,2010-01-01,2099-12-31,Physician
2719,2010-01-01,2099-12-31,Physician
1744,2010-01-01,2099-12-31,Nurse Practitioner
1766,2010-01-01,2099-12-31,Nurse Practitioner
4622,2010-01-01,2099-12-31,Resident
3902,2010-01-01,2099-12-31,FELLOW
1179,2010-01-01,2099-12-31,Physician
3675,2010-01-01,2099-12-31,Nurse Practitioner
657,2010-01-01,2099-12-31,Physician
370,2010-01-01,2099-12-31,Nurse Practitioner
723,2010-01-01,2099-12-31,Physician
907,2010-01-01,2099-12-31,Resident
3348,2010-01-01,2099-12-31,Physician
1026,2010-01-01,2099-12-31,Nurse Practitioner
4597,2010-01-01,2099-12-31,Resident
480,2010-01-01,2099-12-31,Physician
2694,2010-01-01,2099-12-31,Resident
2293,2010-01-01,2099-12-31,Physician
3,2010-01-01,2099-12-31,Physician
423,2010-01-01,2099-12-31,Physician
2052,2010-01-01,2099-12-31,Nurse Practitioner
3916,2010-01-01,2099-12-31,Resident
3590,2010-01-01,2099-12-31,Physician
3627,2010-01-01,2099-12-31,Physician
2,2010-01-01,2099-12-31,Physician
4667,2010-01-01,2099-12-31,Physician
3648,2010-01-01,2099-12-31,Resident
1468,2010-01-01,2099-12-31,Resident
1670,2010-01-01,2099-12-31,Nurse Practitioner
3763,2010-01-01,2099-12-31,Physician
3386,2010-01-01,2099-12-31,Physician
4124,2010-01-01,2099-12-31,Resident
3613,2010-01-01,2099-12-31,FELLOW
4223,2010-01-01,2099-12-31,Resident
543,2010-01-01,2099-12-31,Physician
3373,2010-01-01,2099-12-31,Physician
3560,2010-01-01,2099-12-31,Physician
4334,2010-01-01,2099-12-31,Physician
3851,2010-01-01,2099-12-31,Physician
3548,2010-01-01,2099-12-31,Physician
3076,2010-01-01,2099-12-31,Physician
3556,2010-01-01,2099-12-31,Nurse Practitioner
3881,2010-01-01,2099-12-31,Resident
2643,2010-01-01,2099-12-31,Physician
1330,2010-01-01,2099-12-31,Nurse Practitioner
1648,2010-01-01,2099-12-31,Physician
3187,2010-01-01,2099-12-31,Resident
2276,2010-01-01,2099-12-31,FELLOW
4209,2010-01-01,2099-12-31,Physician
3772,2010-01-01,2099-12-31,Nurse Practitioner
1175,2010-01-01,2099-12-31,Physician
4741,2010-01-01,2099-12-31,Nurse Practitioner
248,2010-01-01,2099-12-31,Physician
1169,2010-01-01,2099-12-31,Physician
2287,2010-01-01,2099-12-31,Resident
788,2010-01-01,2099-12-31,Nurse Practitioner
2959,2010-01-01,2099-12-31,Physician
1894,2010-01-01,2099-12-31,Physician
2364,2010-01-01,2099-12-31,Physician
3774,2010-01-01,2099-12-31,Physician
1542,2010-01-01,2099-12-31,Resident
3052,2010-01-01,2099-12-31,Physician
3578,2010-01-01,2099-12-31,Physician
4871,2010-01-01,2099-12-31,Nurse Practitioner
2586,2010-01-01,2099-12-31,Nurse Practitioner
4747,2010-01-01,2099-12-31,Resident
4936,2010-01-01,2099-12-31,FELLOW
2737,2010-01-01,2099-12-31,Resident
2134,2010-01-01,2099-12-31,Physician
1895,2010-01-01,2099-12-31,Resident
998,2010-01-01,2099-12-31,Nurse Practitioner
3544,2010-01-01,2099-12-31,Physician
2013,2010-01-01,2099-12-31,Nurse Practitioner
2767,2010-01-01,2099-12-31,FELLOW
1611,2010-01-01,2099-12-31,Physician
3485,2010-01-01,2099-12-31,Physician
1994,2010-01-01,2099-12-31,Physician
1845,2010-01-01,2099-12-31,Physician
1584,2010-01-01,2099-12-31,Physician
3031,2010-01-01,2099-12-31,Physician
1016,2010-01-01,2099-12-31,Nurse Practitioner
4808,2010-01-01,2099-12-31,Nurse Practitioner
4607,2010-01-01,2099-12-31,Nurse Practitioner
2217,2010-01-01,2099-12-31,Resident
4935,2010-01-01,2099-12-31,Physician
24,2010-01-01,2099-12-31,Resident
3279,2010-01-01,2099-12-31,Nurse Practitioner
3251,2010-01-01,2099-12-31,Physician
3959,2010-01-01,2099-12-31,Physician
1235,2010-01-01,2099-12-31,Physician
1486,2010-01-01,2099-12-31,Physician
362,2010-01-01,2099-12-31,Physician
2865,2010-01-01,2099-12-31,Physician
481,2010-01-01,2099-12-31,Physician
2280,2010-01-01,2099-12-31,Physician
837,2010-01-01,2099-12-31,Physician
3434,2010-01-01,2099-12-31,Physician
2347,2010-01-01,2099-12-31,Physician
2020,2010-01-01,2099-12-31,Resident
3199,2010-01-01,2099-12-31,Physician
3581,2010-01-01,2099-12-31,Resident
189,2010-01-01,2099-12-31,Physician
565,2010-01-01,2099-12-31,Resident
3721,2010-01-01,2099-12-31,Physician
1348,2010-01-01,2099-12-31,Physician
1958,2010-01-01,2099-12-31,Nurse Practitioner
2612,2010-01-01,2099-12-31,Nurse Practitioner
2644,2010-01-01,2099-12-31,Physician
4531,2010-01-01,2099-12-31,Physician
1386,2010-01-01,2099-12-31,Physician
4547,2010-01-01,2099-12-31,Physician
461,2010-01-01,2099-12-31,Physician
4065,2010-01-01,2099-12-31,Nurse Practitioner
3142,2010-01-01,2099-12-31,Nurse Practitioner
3514,2010-01-01,2099-12-31,Resident
4294,2010-01-01,2099-12-31,Physician
157,2010-01-01,2099-12-31,Physician
4946,2010-01-01,2099-12-31,Physician
3847,2010-01-01,2099-12-31,Physician
4852,2010-01-01,2099-12-31,FELLOW
4745,2010-01-01,2099-12-31,Nurse Practitioner
3056,2010-01-01,2099-12-31,FELLOW
3442,2010-01-01,2099-12-31,Resident
2032,2010-01-01,2099-12-31,Physician
2207,2010-01-01,2099-12-31,Physician
1829,2010-01-01,2099-12-31,Resident
506,2010-01-01,2099-12-31,Physician
118,2010-01-01,2099-12-31,Physician
2467,2010-01-01,2099-12-31,Physician
1274,2010-01-01,2099-12-31,Physician
852,2010-01-01,2099-12-31,FELLOW
3291,2010-01-01,2099-12-31,Nurse Practitioner
3817,2010-01-01,2099-12-31,Physician
4673,2010-01-01,2099-12-31,Physician
929,2010-01-01,2099-12-31,Physician
4726,2010-01-01,2099-12-31,Resident
997,2010-01-01,2099-12-31,Nurse Practitioner
3345,2010-01-01,2099-12-31,Physician
2252,2010-01-01,2099-12-31,Nurse Practitioner
1310,2010-01-01,2099-12-31,Physician
3931,2010-01-01,2099-12-31,Physician
1117,2010-01-01,2099-12-31,Nurse Practitioner
1146,2010-01-01,2099-12-31,Physician
1532,2010-01-01,2099-12-31,Physician
3256,2010-01-01,2099-12-31,Physician
125,2010-01-01,2099-12-31,Physician
555,2010-01-01,2099-12-31,Physician
923,2010-01-01,2099-12-31,Physician
1296,2010-01-01,2099-12-31,Physician
1996,2010-01-01,2099-12-31,Physician
1785,2010-01-01,2099-12-31,Resident
2338,2010-01-01,2099-12-31,Physician
2597,2010-01-01,2099-12-31,Physician
1390,2010-01-01,2099-12-31,Resident
124,2010-01-01,2099-12-31,Physician
321,2010-01-01,2099-12-31,Resident
4173,2010-01-01,2099-12-31,Physician
2055,2010-01-01,2099-12-31,Physician
2253,2010-01-01,2099-12-31,Physician
2099,2010-01-01,2099-12-31,Physician
3342,2010-01-01,2099-12-31,Physician
149,2010-01-01,2099-12-31,Nurse Practitioner
415,2010-01-01,2099-12-31,Resident
2183,2010-01-01,2099-12-31,Physician
1182,2010-01-01,2099-12-31,Physician
278,2010-01-01,2099-12-31,Physician
708,2010-01-01,2099-12-31,Physician
1192,2010-01-01,2099-12-31,Physician
2177,2010-01-01,2099-12-31,Physician
834,2010-01-01,2099-12-31,Physician
2923,2010-01-01,2099-12-31,Resident
2392,2010-01-01,2099-12-31,Resident
3722,2010-01-01,2099-12-31,Physician
1763,2010-01-01,2099-12-31,Resident
760,2010-01-01,2099-12-31,Physician
468,2010-01-01,2099-12-31,Physician
983,2010-01-01,2099-12-31,Nurse Practitioner
4077,2010-01-01,2099-12-31,Resident
3952,2010-01-01,2099-12-31,Physician
1515,2010-01-01,2099-12-31,Physician
785,2010-01-01,2099-12-31,Nurse Practitioner
4024,2010-01-01,2099-12-31,Physician
4710,2010-01-01,2099-12-31,Physician
749,2010-01-01,2099-12-31,Physician
1244,2010-01-01,2099-12-31,Resident
3161,2010-01-01,2099-12-31,Physician
1806,2010-01-01,2099-12-31,Physician
3941,2010-01-01,2099-12-31,Nurse Practitioner
3302,2010-01-01,2099-12-31,Nurse Practitioner
3804,2010-01-01,2099-12-31,Resident
3106,2010-01-01,2099-12-31,Physician
428,2010-01-01,2099-12-31,Nurse Practitioner
282,2010-01-01,2099-12-31,Resident
1145,2010-01-01,2099-12-31,Nurse Practitioner
2362,2010-01-01,2099-12-31,Physician
133,2010-01-01,2099-12-31,Physician
134,2010-01-01,2099-12-31,Physician
1729,2010-01-01,2099-12-31,Resident
4978,2010-01-01,2099-12-31,Physician
2635,2010-01-01,2099-12-31,Nurse Practitioner
1717,2010-01-01,2099-12-31,FELLOW
451,2010-01-01,2099-12-31,Resident
3381,2010-01-01,2099-12-31,Resident
57,2010-01-01,2099-12-31,Physician
1836,2010-01-01,2099-12-31,Nurse Practitioner
4412,2010-01-01,2099-12-31,Nurse Practitioner
2842,2010-01-01,2099-12-31,Nurse Practitioner
4444,2010-01-01,2099-12-31,Resident
2027,2010-01-01,2099-12-31,Physician
3446,2010-01-01,2099-12-31,Physician
4777,2010-01-01,2099-12-31,Resident
4975,2010-01-01,2099-12-31,Resident
3337,2010-01-01,2099-12-31,Nurse Practitioner
3489,2010-01-01,2099-12-31,Nurse Practitioner
1743,2010-01-01,2099-12-31,Resident
4646,2010-01-01,2099-12-31,Resident
1009,2010-01-01,2099-12-31,Resident
2074,2010-01-01,2099-12-31,Resident
174,2010-01-01,2099-12-31,Physician
4623,2010-01-01,2099-12-31,Physician with Sedation
3749,2010-01-01,2099-12-31,Resident
4561,2010-01-01,2099-12-31,Nurse Practitioner
1919,2010-01-01,2099-12-31,Physician
539,2010-01-01,2099-12-31,Physician
2926,2010-01-01,2099-12-31,Nurse Practitioner
2778,2010-01-01,2099-12-31,Physician
4396,2010-01-01,2099-12-31,Physician
1688,2010-01-01,2099-12-31,Physician
4091,2010-01-01,2099-12-31,Nurse Practitioner
2932,2010-01-01,2099-12-31,Resident
3484,2010-01-01,2099-12-31,Nurse Practitioner
433,2010-01-01,2099-12-31,Physician
4680,2010-01-01,2099-12-31,Physician
1950,2010-01-01,2099-12-31,Physician
2957,2010-01-01,2099-12-31,Resident
2668,2010-01-01,2099-12-31,Physician
3936,2010-01-01,2099-12-31,Physician
2981,2010-01-01,2099-12-31,Physician
736,2010-01-01,2099-12-31,Physician
4463,2010-01-01,2099-12-31,Physician
2349,2010-01-01,2099-12-31,Physician
1589,2010-01-01,2099-12-31,Physician
4833,2010-01-01,2099-12-31,Resident
2618,2010-01-01,2099-12-31,Physician
815,2010-01-01,2099-12-31,Nurse Practitioner
935,2010-01-01,2099-12-31,Physician
349,2010-01-01,2099-12-31,Nurse Practitioner
4543,2010-01-01,2099-12-31,Nurse Practitioner
3282,2010-01-01,2099-12-31,Physician
1004,2010-01-01,2099-12-31,Resident
1652,2010-01-01,2099-12-31,Physician
4016,2010-01-01,2099-12-31,FELLOW
1230,2010-01-01,2099-12-31,Nurse Practitioner
4,2010-01-01,2099-12-31,Physician
2390,2010-01-01,2099-12-31,Resident
4153,2010-01-01,2099-12-31,Physician
3186,2010-01-01,2099-12-31,Physician
1664,2010-01-01,2099-12-31,Resident
3330,2010-01-01,2099-12-31,Resident
1935,2010-01-01,2099-12-31,Physician
4471,2010-01-01,2099-12-31,Resident
372,2010-01-01,2099-12-31,Physician
3832,2010-01-01,2099-12-31,Physician
1537,2010-01-01,2099-12-31,Resident
4784,2010-01-01,2099-12-31,Physician
741,2010-01-01,2099-12-31,Resident
131,2010-01-01,2099-12-31,Nurse Practitioner
3079,2010-01-01,2099-12-31,Physician
4122,2010-01-01,2099-12-31,Physician
3338,2010-01-01,2099-12-31,Resident
2571,2010-01-01,2099-12-31,Physician
4611,2010-01-01,2099-12-31,Resident
258,2010-01-01,2099-12-31,Physician
2044,2010-01-01,2099-12-31,Physician
290,2010-01-01,2099-12-31,Physician
854,2010-01-01,2099-12-31,Physician
3510,2010-01-01,2099-12-31,Physician
4498,2010-01-01,2099-12-31,Physician
1063,2010-01-01,2099-12-31,Nurse Practitioner
1554,2010-01-01,2099-12-31,Resident
3102,2010-01-01,2099-12-31,Physician
2936,2010-01-01,2099-12-31,Physician
2703,2010-01-01,2099-12-31,Resident
3932,2010-01-01,2099-12-31,Resident
2008,2010-01-01,2099-12-31,Physician
4177,2010-01-01,2099-12-31,Physician
2686,2010-01-01,2099-12-31,Physician
1665,2010-01-01,2099-12-31,Physician
2568,2010-01-01,2099-12-31,Physician
3119,2010-01-01,2099-12-31,Physician
4222,2010-01-01,2099-12-31,Resident
97,2010-01-01,2099-12-31,Physician
554,2010-01-01,2099-12-31,Resident
1811,2010-01-01,2099-12-31,Physician
764,2010-01-01,2099-12-31,Physician
138,2010-01-01,2099-12-31,Resident
2369,2010-01-01,2099-12-31,Resident
2646,2010-01-01,2099-12-31,Resident
4582,2010-01-01,2099-12-31,Physician
377,2010-01-01,2099-12-31,Resident
1240,2010-01-01,2099-12-31,Physician
3666,2010-01-01,2099-12-31,Physician
4314,2010-01-01,2099-12-31,Physician
3781,2010-01-01,2099-12-31,Physician
306,2010-01-01,2099-12-31,Nurse Practitioner
2740,2010-01-01,2099-12-31,Physician
4629,2010-01-01,2099-12-31,Nurse Practitioner
45,2010-01-01,2099-12-31,Resident
3424,2010-01-01,2099-12-31,Resident
236,2010-01-01,2099-12-31,Physician
2452,2010-01-01,2099-12-31,Physician
2141,2010-01-01,2099-12-31,Physician
52,2010-01-01,2099-12-31,Physician
4666,2010-01-01,2099-12-31,Physician
3443,2010-01-01,2099-12-31,Nurse Practitioner
1159,2010-01-01,2099-12-31,Physician
1814,2010-01-01,2099-12-31,Physician
334,2010-01-01,2099-12-31,Physician
1116,2010-01-01,2099-12-31,Physician
4553,2010-01-01,2099-12-31,Resident
3280,2010-01-01,2099-12-31,Physician
406,2010-01-01,2099-12-31,Physician
2684,2010-01-01,2099-12-31,Resident
2994,2010-01-01,2099-12-31,Physician
4759,2010-01-01,2099-12-31,Resident
1618,2010-01-01,2099-12-31,Physician
3481,2010-01-01,2099-12-31,Physician
145,2010-01-01,2099-12-31,Nurse Practitioner
2374,2010-01-01,2099-12-31,Physician
3775,2010-01-01,2099-12-31,Physician
2815,2010-01-01,2099-12-31,Physician
1420,2010-01-01,2099-12-31,Nurse Practitioner
3130,2010-01-01,2099-12-31,Resident
912,2010-01-01,2099-12-31,Resident
2544,2010-01-01,2099-12-31,Physician
2203,2010-01-01,2099-12-31,Nurse Practitioner
4697,2010-01-01,2099-12-31,Resident
434,2010-01-01,2099-12-31,Resident
4519,2010-01-01,2099-12-31,Nurse Practitioner
2417,2010-01-01,2099-12-31,Physician
1057,2010-01-01,2099-12-31,Nurse Practitioner
2727,2010-01-01,2099-12-31,Physician
1475,2010-01-01,2099-12-31,Nurse Practitioner
559,2010-01-01,2099-12-31,Physician
4101,2010-01-01,2099-12-31,Resident
1499,2010-01-01,2099-12-31,Physician
702,2010-01-01,2099-12-31,Physician
4820,2010-01-01,2099-12-31,Resident
3218,2010-01-01,2099-12-31,Physician
1360,2010-01-01,2099-12-31,Physician
1687,2010-01-01,2099-12-31,Physician
1826,2010-01-01,2099-12-31,Nurse Practitioner
4280,2010-01-01,2099-12-31,Physician
4057,2010-01-01,2099-12-31,Resident
4380,2010-01-01,2099-12-31,Resident
2656,2010-01-01,2099-12-31,Physician
4310,2010-01-01,2099-12-31,Physician
303,2010-01-01,2099-12-31,Physician
3645,2010-01-01,2099-12-31,Physician
1384,2010-01-01,2099-12-31,Nurse Practitioner
2033,2010-01-01,2099-12-31,Nurse Practitioner
3715,2010-01-01,2099-12-31,FELLOW
1346,2010-01-01,2099-12-31,Nurse Practitioner
4432,2010-01-01,2099-12-31,Resident
2762,2010-01-01,2099-12-31,Physician
3455,2010-01-01,2099-12-31,Physician
3421,2010-01-01,2099-12-31,Resident
3655,2010-01-01,2099-12-31,Physician
1653,2010-01-01,2099-12-31,Physician
1023,2010-01-01,2099-12-31,Physician
347,2010-01-01,2099-12-31,Nurse Practitioner
4546,2010-01-01,2099-12-31,Nurse Practitioner
2049,2010-01-01,2099-12-31,Physician
4081,2010-01-01,2099-12-31,Physician
2872,2010-01-01,2099-12-31,Nurse Practitioner
3677,2010-01-01,2099-12-31,Physician
3235,2010-01-01,2099-12-31,Nurse Practitioner
2753,2010-01-01,2099-12-31,Resident
452,2010-01-01,2099-12-31,Physician
4964,2010-01-01,2099-12-31,Resident
1734,2010-01-01,2099-12-31,Physician
2577,2010-01-01,2099-12-31,Physician
1822,2010-01-01,2099-12-31,Nurse Practitioner
238,2010-01-01,2099-12-31,Physician
1459,2010-01-01,2099-12-31,Resident
1790,2010-01-01,2099-12-31,Physician
821,2010-01-01,2099-12-31,Physician
2425,2010-01-01,2099-12-31,Physician
108,2010-01-01,2099-12-31,Physician
2569,2010-01-01,2099-12-31,Physician
838,2010-01-01,2099-12-31,Physician
1660,2010-01-01,2099-12-31,Physician
3919,2010-01-01,2099-12-31,Nurse Practitioner
1107,2010-01-01,2099-12-31,Physician
438,2010-01-01,2099-12-31,Resident
2093,2010-01-01,2099-12-31,Physician
3296,2010-01-01,2099-12-31,Physician
3072,2010-01-01,2099-12-31,Physician
4682,2010-01-01,2099-12-31,Nurse Practitioner
637,2010-01-01,2099-12-31,Resident
3806,2010-01-01,2099-12-31,Physician
4754,2010-01-01,2099-12-31,Nurse Practitioner
3097,2010-01-01,2099-12-31,Physician
90,2010-01-01,2099-12-31,Physician
499,2010-01-01,2099-12-31,Physician
3284,2010-01-01,2099-12-31,Resident
2541,2010-01-01,2099-12-31,Physician
948,2010-01-01,2099-12-31,Physician
1368,2010-01-01,2099-12-31,Nurse Practitioner
2424,2010-01-01,2099-12-31,FELLOW
1105,2010-01-01,2099-12-31,Physician
3245,2010-01-01,2099-12-31,Physician
1165,2010-01-01,2099-12-31,Physician
49,2010-01-01,2099-12-31,Resident
1479,2010-01-01,2099-12-31,Physician
1804,2010-01-01,2099-12-31,Physician
3984,2010-01-01,2099-12-31,Physician
3394,2010-01-01,2099-12-31,Physician
4791,2010-01-01,2099-12-31,FELLOW
621,2010-01-01,2099-12-31,Resident
1869,2010-01-01,2099-12-31,Nurse Practitioner
4011,2010-01-01,2099-12-31,Nurse Practitioner
2859,2010-01-01,2099-12-31,Resident
2511,2010-01-01,2099-12-31,Physician
567,2010-01-01,2099-12-31,FELLOW
876,2010-01-01,2099-12-31,Physician
3728,2010-01-01,2099-12-31,Physician
3687,2010-01-01,2099-12-31,Nurse Practitioner
3624,2010-01-01,2099-12-31,Physician
